ptype,adapter,human_readable_profile,layer,target_module,matrix_rows,matrix_columns,rank,lora_alpha,scale,a_norm,b_norm,effective_update_frobenius_norm,effective_update_spectral_norm,spectral_to_frobenius_ratio
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,3,up_proj,14336,4096,16,32.0,2.0,2.8032990191207396,2.1556286923831536,3.3414482720961267,2.098927803520967,0.6281491235548251
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,3,v_proj,1024,4096,16,32.0,2.0,2.6452008015415673,0.4517228980296381,0.7650766776906266,0.609156691155052,0.7962034511283014
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,4,down_proj,4096,14336,16,32.0,2.0,3.5203956468951754,1.1036397001342004,2.8462667844131713,2.426921619987962,0.8526683560649893
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,4,gate_proj,14336,4096,16,32.0,2.0,2.8289771955294083,2.194951278666724,4.245833747376659,3.6407829723656824,0.8574954152680107
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,4,k_proj,1024,4096,16,32.0,2.0,2.6981295729100294,0.5336340859888314,0.8496731814116963,0.590986719957617,0.6955459262297974
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,4,o_proj,4096,4096,16,32.0,2.0,2.654219093711643,1.0503072342355886,1.5616985022778154,0.9112224408705777,0.5834816640609658
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,4,q_proj,4096,4096,16,32.0,2.0,2.6690192464082805,1.0201435994980839,1.460446086257564,0.7862155192381641,0.5383392969013081
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,4,up_proj,14336,4096,16,32.0,2.0,2.7675212939367175,2.103342087261559,3.2027814935597987,1.9283406849555103,0.6020831233204784
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,4,v_proj,1024,4096,16,32.0,2.0,2.6636370676585224,0.46837509064365,0.8154419740195783,0.6410251194954127,0.7861075832724084
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,5,down_proj,4096,14336,16,32.0,2.0,3.5301793389691167,1.1201547222412833,2.721475437830059,2.180628350757136,0.8012669599898493
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,5,gate_proj,14336,4096,16,32.0,2.0,2.8337200895214116,2.1849379794982693,3.986276221040573,3.1886938002880316,0.7999179242665875
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,5,k_proj,1024,4096,16,32.0,2.0,2.6491467029027493,0.503532940312023,0.7534480384282665,0.47534545497306674,0.6308934800131183
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,5,o_proj,4096,4096,16,32.0,2.0,2.6341502254850284,1.0646165210799634,1.5708348880237624,1.0280484333107647,0.654459893365453
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,5,q_proj,4096,4096,16,32.0,2.0,2.664381743495244,1.0084710874131817,1.4838744468249465,0.880493397082635,0.5933745937647428
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,5,up_proj,14336,4096,16,32.0,2.0,2.7502477603061135,2.0714521215242434,3.2351028959623944,2.1798453737212777,0.6738102137158782
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,5,v_proj,1024,4096,16,32.0,2.0,2.6499371943232704,0.45902798422730284,0.8533455235121593,0.7397703426267164,0.8669059861965461
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,6,down_proj,4096,14336,16,32.0,2.0,3.5034331468963322,1.1113341492029776,2.696819685193668,2.208455547340214,0.8189110897792994
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,6,gate_proj,14336,4096,16,32.0,2.0,2.8308735391761766,2.2200784694260034,4.09786064614962,3.353472233873364,0.8183470653215871
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,6,k_proj,1024,4096,16,32.0,2.0,2.6861216479107246,0.5269415648619303,0.7706354513944969,0.40911482887529704,0.5308798448539926
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,6,o_proj,4096,4096,16,32.0,2.0,2.6521399138862827,1.0868123385076545,1.6742555054788357,1.1923138541528155,0.7121456971478285
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,6,q_proj,4096,4096,16,32.0,2.0,2.6654180670836554,1.0629441437612677,1.491694496569092,0.6962120520517248,0.4667256289092824
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,6,up_proj,14336,4096,16,32.0,2.0,2.7196363780147017,2.0388889064936655,3.152194705943845,2.1356695112163893,0.6775182723292206
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,6,v_proj,1024,4096,16,32.0,2.0,2.6525825133242527,0.47029140762858207,0.7433054780097734,0.4686785378736296,0.6305328720683357
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,7,down_proj,4096,14336,16,32.0,2.0,3.473922052983131,1.0990891603528623,2.7905702488178448,2.35874981947889,0.8452572804709415
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,7,gate_proj,14336,4096,16,32.0,2.0,2.8023279029063555,2.2151792229421554,4.030726030415802,3.2796652877519774,0.81366613930187
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,7,k_proj,1024,4096,16,32.0,2.0,2.694869873060531,0.5338858553360358,0.8172049655144213,0.5156691375774045,0.6310156684532583
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,7,o_proj,4096,4096,16,32.0,2.0,2.625751197094235,1.0474570594216872,1.5006914431919458,0.9092838873042923,0.6059099566598851
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,7,q_proj,4096,4096,16,32.0,2.0,2.6550233531805203,1.0428489280824715,1.4576108877104368,0.6600737057717602,0.4528463057850648
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,7,up_proj,14336,4096,16,32.0,2.0,2.7295612398780453,2.066981144524138,3.1538185753445918,1.9680744935554424,0.6240290766695124
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,7,v_proj,1024,4096,16,32.0,2.0,2.6519023849859096,0.4863734527739307,0.7575660829533205,0.525758806884147,0.6940104879491326
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,8,down_proj,4096,14336,16,32.0,2.0,3.4878631729504317,1.1226796001282866,2.7291145548013374,2.2027003744854046,0.807111731755704
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,8,gate_proj,14336,4096,16,32.0,2.0,2.8148803742211097,2.2357169135935737,4.04494600101822,3.157796861156453,0.7806771364467047
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,8,k_proj,1024,4096,16,32.0,2.0,2.6808880741193857,0.5158675868421292,0.7955471048438034,0.5030140602158499,0.6322869596950026
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,8,o_proj,4096,4096,16,32.0,2.0,2.641210182787029,1.0678269709076285,1.5632059096939457,0.8924811971251915,0.5709300301327079
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,8,q_proj,4096,4096,16,32.0,2.0,2.6852691968209204,1.0804322520484202,1.5414796980672043,0.7136667386107322,0.4629751137855195
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,8,up_proj,14336,4096,16,32.0,2.0,2.730808139603693,2.0931103650606806,3.1864363366982915,1.8356328138044538,0.5760770402544719
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,8,v_proj,1024,4096,16,32.0,2.0,2.646812619980585,0.47414472536997354,0.7424670070823258,0.5223919610034758,0.7035894605691917
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,9,down_proj,4096,14336,16,32.0,2.0,3.427223751005409,1.0511246873642115,2.664122831377041,2.284010154561195,0.857321639851203
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,9,gate_proj,14336,4096,16,32.0,2.0,2.8308956726339876,2.271149762113895,3.681249127846285,2.3725861579546557,0.6445057304075308
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,9,k_proj,1024,4096,16,32.0,2.0,2.699383815665446,0.5372007891176491,0.8471919328969025,0.5574790217607097,0.65803155119107
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,9,o_proj,4096,4096,16,32.0,2.0,2.686911905617469,1.1050196266978118,1.6182163988430212,0.8779853231080574,0.5425636050504692
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,9,q_proj,4096,4096,16,32.0,2.0,2.6530412763827935,1.0521888462354978,1.5960955712739615,1.0639241877790306,0.666579249342716
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,9,up_proj,14336,4096,16,32.0,2.0,2.748430232138702,2.1109014053084416,3.1377873021593365,1.688153749330402,0.5380077063122355
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,9,v_proj,1024,4096,16,32.0,2.0,2.6659661726928245,0.4774759610838459,0.7551365792149994,0.537001570743255,0.7111317151415097
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,10,down_proj,4096,14336,16,32.0,2.0,3.389331052667117,1.0267653941236132,2.590372300371813,2.2270933394874004,0.8597580120694354
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,10,gate_proj,14336,4096,16,32.0,2.0,2.791272848144844,2.1857476855812883,3.8006646493947187,2.928340183204774,0.7704810745855022
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,10,k_proj,1024,4096,16,32.0,2.0,2.696157076131264,0.544128120930965,0.8484994616391511,0.5532807843025261,0.6520696939909488
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,10,o_proj,4096,4096,16,32.0,2.0,2.639048353670946,1.0593300977504834,1.509860005314107,0.8431834080649576,0.5584513829741083
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,10,q_proj,4096,4096,16,32.0,2.0,2.652876748295263,1.0296288182015068,1.5505256236408622,0.9341979826729769,0.6025040595455254
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,10,up_proj,14336,4096,16,32.0,2.0,2.7112875298552197,2.0635982122299756,3.017787879118093,1.6937726581112773,0.5612629932777976
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,10,v_proj,1024,4096,16,32.0,2.0,2.65829607648781,0.4999806854577323,0.734571959331907,0.40369218030036863,0.5495611085774722
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,11,down_proj,4096,14336,16,32.0,2.0,3.4287726547602633,1.054536261626954,2.5202924485245832,2.05186312562481,0.8141369176525531
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,11,gate_proj,14336,4096,16,32.0,2.0,2.782271537160595,2.142976654093603,3.4232474306870597,2.320561056117034,0.6778829468518107
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,11,k_proj,1024,4096,16,32.0,2.0,2.6890499275309723,0.5364309758202753,0.8347748709739109,0.5488864299351303,0.6575262972335981
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,11,o_proj,4096,4096,16,32.0,2.0,2.5956736194950176,1.0152815312344383,1.44052843977577,0.8971816423170725,0.6228142517316257
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,11,q_proj,4096,4096,16,32.0,2.0,2.6608517940156067,1.0665251996517964,1.541525076595749,0.8462132583346933,0.5489455028545118
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,11,up_proj,14336,4096,16,32.0,2.0,2.7206708786705467,2.0818288760427097,3.086812304555383,1.8589675091024787,0.6022288774601214
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,11,v_proj,1024,4096,16,32.0,2.0,2.6627330064115284,0.4910885370724405,0.765859152857132,0.5007000648469255,0.6537756491895438
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,12,down_proj,4096,14336,16,32.0,2.0,3.396206417208501,1.0187186006292244,2.4032224748245654,1.9803222973569174,0.82402787012113
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,12,gate_proj,14336,4096,16,32.0,2.0,2.799115932205806,2.2357300243721285,3.4226569444689985,1.9580310826969178,0.5720792689612346
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,12,k_proj,1024,4096,16,32.0,2.0,2.677344163729311,0.5399753155038868,0.8266322392944111,0.5008432779619901,0.6058840366418508
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,12,o_proj,4096,4096,16,32.0,2.0,2.631069255965466,1.0750836650419802,1.5020706513414357,0.7440952885126559,0.4953796866000517
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,12,q_proj,4096,4096,16,32.0,2.0,2.6513031299351404,1.019518765576573,1.4819410676520322,0.8685851810105983,0.5861131727638624
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,12,up_proj,14336,4096,16,32.0,2.0,2.7085633098223436,2.103609424402251,2.97250035508519,1.3008715662675423,0.43763546202512066
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,12,v_proj,1024,4096,16,32.0,2.0,2.626287451894071,0.4679492955951065,0.6985504064942073,0.43297833959086,0.6198240464332913
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,13,down_proj,4096,14336,16,32.0,2.0,3.4318052333746953,1.0376616430715586,2.6092395378517916,2.188146986126587,0.8386148356191577
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,13,gate_proj,14336,4096,16,32.0,2.0,2.8052715612136265,2.242467807711439,3.5664236538877256,2.33646720763996,0.6551289006545812
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,13,k_proj,1024,4096,16,32.0,2.0,2.721741611499101,0.5766790222964208,0.860684989940582,0.4706302715830784,0.5468089685351301
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,13,o_proj,4096,4096,16,32.0,2.0,2.6473824486136075,1.055020084649809,1.5134224353300132,0.761927907649592,0.503446949022827
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,13,q_proj,4096,4096,16,32.0,2.0,2.686044544469415,1.0883933775083656,1.5238255945345918,0.646747608882036,0.4244236421816804
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,13,up_proj,14336,4096,16,32.0,2.0,2.726876020258999,2.1035460774224,3.0220307812508387,1.5427797666972296,0.5105109373037765
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,13,v_proj,1024,4096,16,32.0,2.0,2.641920717341983,0.48027958070987997,0.693902037736558,0.3803177505702001,0.5480856517020186
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,14,down_proj,4096,14336,16,32.0,2.0,3.4674156197862134,1.0532970514335482,2.43128623344217,1.8898157898464756,0.7772905402301848
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,14,gate_proj,14336,4096,16,32.0,2.0,2.8043064422743456,2.216045438949745,3.6508005545115245,2.5648675859155423,0.7025493580431211
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,14,k_proj,1024,4096,16,32.0,2.0,2.638817018997755,0.5253301285447373,0.8141191015201118,0.5713602667743968,0.7018141027615749
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,14,o_proj,4096,4096,16,32.0,2.0,2.65984252490594,1.077628271501917,1.516025573644943,0.7328939013549083,0.4834310938388918
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,14,q_proj,4096,4096,16,32.0,2.0,2.653044455528093,1.0679965682419101,1.5041364362209666,0.6961758938160356,0.46284092124323967
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,14,up_proj,14336,4096,16,32.0,2.0,2.7372912993162273,2.0983505527249617,3.0366884297397627,1.5424819657948403,0.5079487084313841
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,14,v_proj,1024,4096,16,32.0,2.0,2.672029547250559,0.49108239641252355,0.7398780746215238,0.44407487814428637,0.6002000780621156
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,15,down_proj,4096,14336,16,32.0,2.0,3.4614989872785853,1.0422502432790914,2.532859033980748,2.0719367978506225,0.818022941685104
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,15,gate_proj,14336,4096,16,32.0,2.0,2.859437034904532,2.3066766468908053,4.13221038028519,3.180943961529993,0.7697923553714262
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,15,k_proj,1024,4096,16,32.0,2.0,2.708697721340884,0.5415462703147366,0.793369170170103,0.3895095205348092,0.4909562095175643
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,15,o_proj,4096,4096,16,32.0,2.0,2.696780198991507,1.114740236580035,1.628899543648961,0.8486281165727039,0.5209824754887334
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,15,q_proj,4096,4096,16,32.0,2.0,2.6907678448583994,1.1120171378669765,1.5980188286538597,0.8464831731312508,0.5297078845086649
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,15,up_proj,14336,4096,16,32.0,2.0,2.750994328285115,2.1289484303731876,3.1378593750182895,1.7180944123985893,0.547537096810967
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,15,v_proj,1024,4096,16,32.0,2.0,2.669645209419376,0.4882848358895192,0.7048943277812135,0.3902422141743998,0.5536180371925534
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,16,down_proj,4096,14336,16,32.0,2.0,3.481593342761785,1.0836357214117303,2.631143498818703,2.1884733710060935,0.8317575122712411
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,16,gate_proj,14336,4096,16,32.0,2.0,2.82731947304269,2.1932852609014932,4.189471992585041,3.527988234942932,0.8421080845479165
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,16,k_proj,1024,4096,16,32.0,2.0,2.684332162266067,0.5200394296027325,0.7619832560047416,0.39712756315388237,0.5211762332365623
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,16,o_proj,4096,4096,16,32.0,2.0,2.6834139435725577,1.1120712382738762,1.6397843524007718,0.9936229828385214,0.6059473499571941
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,16,q_proj,4096,4096,16,32.0,2.0,2.6762766899602393,1.0839940533596835,1.5345638107062696,0.6845032073744081,0.4460571809388438
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,16,up_proj,14336,4096,16,32.0,2.0,2.769689291624227,2.1586294215100135,3.2414938399366804,1.8446129060510517,0.5690625980295198
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,16,v_proj,1024,4096,16,32.0,2.0,2.6730904534880926,0.48666443896599265,0.7214635516727335,0.4444680040768695,0.6160643916748919
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,17,down_proj,4096,14336,16,32.0,2.0,3.505030804615513,1.0810941332569295,2.6350578217977247,2.191598404867689,0.8317078990595004
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,17,gate_proj,14336,4096,16,32.0,2.0,2.84747498537647,2.2232442685742604,3.955241525319498,3.1166089876312344,0.7879693231577001
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,17,k_proj,1024,4096,16,32.0,2.0,2.6932383373944377,0.5516701113329936,0.7984797715558652,0.3913248679700538,0.4900873909523642
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,17,o_proj,4096,4096,16,32.0,2.0,2.736944387551775,1.1584274034108908,1.7287876114703684,0.9178035207729838,0.530894318471182
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,17,q_proj,4096,4096,16,32.0,2.0,2.6869117585804982,1.1177985782895579,1.6003552807922083,0.7315643104502736,0.45712618893483103
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,17,up_proj,14336,4096,16,32.0,2.0,2.785893580471696,2.1819786347551022,3.2134234135453847,1.6691515628631592,0.5194309457718106
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,17,v_proj,1024,4096,16,32.0,2.0,2.7263198608825125,0.5193257213225801,0.8540087364337321,0.556137815425143,0.6512085786704328
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,18,down_proj,4096,14336,16,32.0,2.0,3.5236349557304973,1.0871393876396227,2.5643592890167137,1.9736861548067397,0.7696605398705797
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,18,gate_proj,14336,4096,16,32.0,2.0,2.8657902445434233,2.302207365677423,4.046996632345498,3.076491265690228,0.7601912097236416
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,18,k_proj,1024,4096,16,32.0,2.0,2.6769289100275486,0.5543758372472872,0.8416443049737453,0.5163996025146143,0.6135603834813842
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,18,o_proj,4096,4096,16,32.0,2.0,2.7185980318782335,1.1165584706324612,1.6494216045134658,0.9310085877937522,0.5644454912231941
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,18,q_proj,4096,4096,16,32.0,2.0,2.693651705280212,1.097337017553477,1.5655930308432273,0.6873408230159936,0.4390290512763667
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,18,up_proj,14336,4096,16,32.0,2.0,2.7917472597652155,2.1600057607076093,3.4841374980970103,2.405613214680198,0.6904472673636192
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,18,v_proj,1024,4096,16,32.0,2.0,2.6829573150820987,0.511858867350967,0.7569877927148102,0.4462832092907058,0.5895513951290887
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,19,down_proj,4096,14336,16,32.0,2.0,3.567045343139554,1.1100999622421008,2.516161587679863,1.9197616811242424,0.7629723347356411
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,19,gate_proj,14336,4096,16,32.0,2.0,2.8840212171270077,2.2877602329952675,4.137008868712785,3.2499022878047583,0.7855681220272446
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,19,k_proj,1024,4096,16,32.0,2.0,2.7068612597061343,0.5712692318237748,0.8917706809373506,0.559897649141581,0.6278493575871614
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,19,o_proj,4096,4096,16,32.0,2.0,2.7468475740119227,1.1099896033504795,1.6399018613018548,0.8780906496102776,0.5354531696873588
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,19,q_proj,4096,4096,16,32.0,2.0,2.711248005293286,1.179374205084194,1.6756067015098774,0.7350761855381771,0.4386925552850828
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,19,up_proj,14336,4096,16,32.0,2.0,2.8205835215397492,2.1840139873208018,3.275351031539683,1.6920210967731764,0.5165922920871745
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,19,v_proj,1024,4096,16,32.0,2.0,2.7384093370893168,0.5270080068081647,0.855427856519172,0.5524353336610984,0.6458000279638043
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,20,down_proj,4096,14336,16,32.0,2.0,3.580371508445223,1.1093398303741402,2.5411711129606127,1.9635700070558704,0.7727027892931605
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,20,gate_proj,14336,4096,16,32.0,2.0,2.9240020394696367,2.3650289826036492,3.834634595267454,2.3649623771722013,0.6167373496528037
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,20,k_proj,1024,4096,16,32.0,2.0,2.718407102683119,0.5651653169419786,0.8313992944413641,0.4138390197921739,0.497762053154305
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,20,o_proj,4096,4096,16,32.0,2.0,2.7650020087701797,1.1500189984897229,1.6966662741483634,0.8867157998369783,0.5226223997892943
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,20,q_proj,4096,4096,16,32.0,2.0,2.743568855201521,1.13810277893399,1.7099401190016752,0.898730066912641,0.5255915437771892
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,20,up_proj,14336,4096,16,32.0,2.0,2.850802492772538,2.232954251116402,3.3461395283567357,1.5933805727134998,0.47618473742964246
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,20,v_proj,1024,4096,16,32.0,2.0,2.7337833224704524,0.525756467597145,0.8810738185479984,0.654145126879604,0.7424407729622805
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,21,down_proj,4096,14336,16,32.0,2.0,3.570317175626908,1.1047955225936592,2.6469105211990502,2.089895160488383,0.7895601848836433
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,21,gate_proj,14336,4096,16,32.0,2.0,2.9421840513488444,2.3812935578913392,4.238866731832588,3.0337579884886563,0.7157002520758827
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,21,k_proj,1024,4096,16,32.0,2.0,2.710201576522984,0.5605970400498586,0.8746063569242405,0.537005264815131,0.6139965260527452
