representation,prompt_group,pooling_rule,layer,target,procrustes_disparity,mean_canonical_correlation,leave_profile_out_multivariate_r2,leave_profile_out_O_r2,leave_profile_out_C_r2,leave_profile_out_E_r2,leave_profile_out_A_r2,leave_profile_out_N_r2
activation,neutral_controls,mean_tokens,28,unique_tuple_weighted_continuous,1.2249149690695593,0.3984522636685421,-0.28128217269517275,-0.48242398359693794,-0.2466553979869588,-0.5617325268403905,0.3845883810090748,-0.5001873360606512
activation,neutral_controls,mean_tokens,29,row_weighted_continuous,1.2173455095631218,0.4035305712143601,-0.25351495385201017,-0.48860639352182944,-0.2465517469218852,-0.4741489547724189,0.27087146870980516,-0.3291391427537227
activation,neutral_controls,mean_tokens,29,unique_tuple_weighted_continuous,1.1854074162482702,0.4189991463078832,-0.20127277531632934,-0.38242539262855324,-0.22201778417402807,-0.3288212179647272,0.2939818134038902,-0.3670812952182283
activation,neutral_controls,mean_tokens,30,row_weighted_continuous,1.1835531219570268,0.41450502025204355,-0.19013464649257994,-0.32355071415233927,-0.3507674224471533,-0.23097909734798394,0.21856826891641878,-0.26394426743184196
activation,neutral_controls,mean_tokens,30,unique_tuple_weighted_continuous,1.1545849256591614,0.42858623665763834,-0.16435623647230072,-0.24060235359474014,-0.3902617561241506,-0.10998907696675686,0.17856279448233436,-0.25949079015819043
activation,neutral_controls,mean_tokens,31,row_weighted_continuous,1.1101819522776966,0.4326842363827069,-0.1918388030719425,-0.4225172056368134,-0.14779377419399387,0.05977731457491464,-0.1371828001136013,-0.3114775499902187
activation,neutral_controls,mean_tokens,31,unique_tuple_weighted_continuous,1.111153593942085,0.43148205095775943,-0.1539745992325449,-0.31130536918410456,-0.09045232078183862,0.07467732055436982,-0.14996929127289116,-0.2928233354782599
logits,ipip_stems,final_token,32,row_weighted_continuous,1.2553475325697723,0.36995975763618094,-0.3634105713141389,-0.34376085032711434,-0.21636592370125163,-0.317998670613735,-0.1808033140207821,-0.7581240979078114
logits,ipip_stems,final_token,32,unique_tuple_weighted_continuous,1.228741360614896,0.3744820411313035,-0.3284190765232043,-0.2767720724455751,-0.1546749393292608,-0.29246004438730644,-0.15618874653877635,-0.7619995799151027
logits,naturalistic_behavioral,final_token,32,row_weighted_continuous,1.20597849139843,0.39028748465399626,-0.21765427972078305,-0.29078386241133747,0.04202421860783767,-0.24721796016978992,-0.3098779332682873,-0.2824158613623382
logits,naturalistic_behavioral,final_token,32,unique_tuple_weighted_continuous,1.2328966963732233,0.3813935775971257,-0.2276598893535191,-0.274090969484035,0.06636915217486816,-0.3041018530904358,-0.30960028963588715,-0.31687548673210575
logits,neutral_controls,final_token,32,row_weighted_continuous,1.2338499209552078,0.3764282072445304,-0.33318044491962645,-0.47754173144486023,-0.20519311425707842,-0.4255141169699299,-0.17621024677006125,-0.3814430151562025
logits,neutral_controls,final_token,32,unique_tuple_weighted_continuous,1.1882773436355607,0.39348192063950693,-0.3115910735779062,-0.4124819655086407,-0.110885335953258,-0.4599256555720359,-0.16756284653531628,-0.40709956432028016
weights,all,none,0,row_weighted_continuous,1.2938569750728117,0.3511430132505236,-164.77230735093713,-30.073073890326057,-40.77793310905822,-320.23694039468035,-349.58483806380985,-83.18875129681125
weights,all,none,0,unique_tuple_weighted_continuous,1.304039535215219,0.3482201014492116,-160.0527699450678,-48.751470050997014,-59.194346246014696,-278.28508417423836,-347.220682436938,-66.81226681715115
weights,all,none,1,row_weighted_continuous,1.2996725130156528,0.34761928239365625,-107.95625061293734,-25.316814094875184,-18.155106683203364,-224.79422743694818,-231.66268733905596,-39.85241751060408
weights,all,none,1,unique_tuple_weighted_continuous,1.3097860742906335,0.3446363911237357,-105.29792486849026,-38.67064842939354,-28.62956924095789,-197.19879194538498,-230.88077521220094,-31.10983951451393
weights,all,none,2,row_weighted_continuous,1.3144753313267912,0.33907591480552773,-106.64178709254686,-21.461522104007283,-14.624217592359791,-220.10597031355127,-239.20691311592654,-37.810312336889396
weights,all,none,2,unique_tuple_weighted_continuous,1.324931498621699,0.3355888212062498,-105.3553556077035,-33.85649580635324,-23.90357569723685,-196.66025212866305,-242.0368223868494,-30.31963201941496
weights,all,none,3,row_weighted_continuous,1.3068858390047229,0.34353105730189215,-118.53148965925645,-23.609113173321774,-25.14753943655586,-212.9814539143427,-278.34221265096033,-52.57712912110158
weights,all,none,3,unique_tuple_weighted_continuous,1.3171636071771555,0.34032195194084397,-115.60040646952098,-38.16607138697761,-37.849726355008144,-186.80891895985295,-271.59434633867835,-43.582969307087865
weights,all,none,4,row_weighted_continuous,1.3080101106271387,0.3428649244529048,-119.76091846507691,-22.911868630839685,-26.92113858356366,-219.10572932298146,-276.78650156497673,-53.079354223022996
weights,all,none,4,unique_tuple_weighted_continuous,1.3187444082458186,0.3394286265497293,-119.06552655659041,-37.255276947062534,-40.75507812068795,-195.7293519303766,-277.3467792457642,-44.24114653906089
weights,all,none,5,row_weighted_continuous,1.299329265612133,0.34811356109429314,-134.1899187480555,-25.130195631161875,-35.51025584353864,-238.66250780275038,-314.9616347607161,-56.68499970211069
weights,all,none,5,unique_tuple_weighted_continuous,1.3094331270249682,0.3452300070985238,-130.07950521947578,-39.766042895954456,-50.14484394064382,-206.48688325742526,-307.32106078022446,-46.67869522313095
weights,all,none,6,row_weighted_continuous,1.3067308205153325,0.3439195884397207,-139.24131709793352,-26.811930597895707,-33.27629247626194,-230.7905429361083,-358.281542435386,-47.046277044015625
weights,all,none,6,unique_tuple_weighted_continuous,1.3171337493400275,0.34076370235480963,-136.1682682890019,-41.97084050814171,-46.5408281438973,-200.847928383956,-352.8283352387361,-38.65340917027843
weights,all,none,7,row_weighted_continuous,1.302898314242972,0.3462497666674949,-146.37552150202498,-13.805277174128449,-35.981063856707195,-277.29091922533024,-354.34731316283046,-50.45303409112851
weights,all,none,7,unique_tuple_weighted_continuous,1.3132001400419189,0.3433249182373442,-142.29144570667597,-24.510926246205837,-50.0158702642314,-241.7376676931446,-354.39128739964445,-40.80147693015365
weights,all,none,8,row_weighted_continuous,1.3479167861713828,0.3189982311993941,-122.89764094003496,-37.217679936796806,-7.5652859886974735,-241.20862158300483,-316.021403620883,-12.47521357079283
weights,all,none,8,unique_tuple_weighted_continuous,1.3702228605338416,0.30851435103074565,-122.45431660921864,-51.98569516721721,-13.861177734464787,-222.28045214727499,-313.9255784443595,-10.218679552776733
weights,all,none,9,row_weighted_continuous,1.3518318165334682,0.31683420784152533,-135.90580947495295,-35.37133162229969,-11.70465094651565,-271.5499467921158,-342.5648098418213,-18.338308172012354
weights,all,none,9,unique_tuple_weighted_continuous,1.3663639498060367,0.3107914077860855,-134.9234102393588,-50.62511546493363,-20.472248131376016,-249.23470183940833,-339.37900018200486,-14.90598557907114
weights,all,none,10,row_weighted_continuous,1.3166041261783414,0.33829460000176315,-147.10482238051182,-20.991766935898596,-26.242137898907163,-263.9830020814722,-382.47155295565284,-41.83565203062839
weights,all,none,10,unique_tuple_weighted_continuous,1.3273190271854778,0.33497857843287,-143.49165505776676,-34.4947274799865,-37.99635395690378,-232.30875161981936,-378.3235348778819,-34.33490735424239
weights,all,none,11,row_weighted_continuous,1.3030815431214648,0.3466242600626904,-155.0509057221688,-10.497906058508311,-49.99198761067033,-293.8314225433339,-377.95851106470764,-42.974701333623834
weights,all,none,11,unique_tuple_weighted_continuous,1.3133851283152087,0.34395569139812665,-149.64795018740318,-19.880879437225055,-65.24563216480847,-254.63001532513664,-373.64782036851705,-34.83540364132881
weights,all,none,12,row_weighted_continuous,1.3122134187336085,0.34107966198258277,-153.97417759333933,-16.30717131643147,-34.74989157688941,-282.99978914369393,-395.2141896748685,-40.599846254813386
weights,all,none,12,unique_tuple_weighted_continuous,1.323101443400207,0.3378685855435602,-150.30090044846298,-28.603477699036812,-48.36228354914298,-247.3289673727201,-394.68911529140365,-32.52065833001138
weights,all,none,13,row_weighted_continuous,1.3223862754730602,0.3352973199920708,-152.6001904825045,-15.180242349335888,-27.137743822039408,-292.4173567344814,-398.8529084888569,-29.41270101780892
weights,all,none,13,unique_tuple_weighted_continuous,1.3333270421258265,0.33185463235570506,-148.62677157508386,-26.048163335682872,-38.30679915690743,-257.9870062869555,-397.5237112757765,-23.268177820097137
weights,all,none,14,row_weighted_continuous,1.3281567588878764,0.33150289708463365,-152.53408933295475,-19.05340510996025,-23.039650164741506,-294.054316419888,-399.04135954517494,-27.481715425009046
weights,all,none,14,unique_tuple_weighted_continuous,1.3391753715031227,0.3279757342942106,-149.3583758579364,-31.392742460951986,-34.069322095016375,-260.29171732857213,-399.2508508952717,-21.787246509869828
weights,all,none,15,row_weighted_continuous,1.3405328274037611,0.3228495941126334,-137.24523071381674,-27.687524514542392,-17.816531940536567,-274.35209466523287,-358.8939374297965,-7.476065018975255
weights,all,none,15,unique_tuple_weighted_continuous,1.3656301972461533,0.31085331322821863,-135.96309597891937,-39.525510605921845,-28.174004488031812,-253.1744515475548,-352.7252327575884,-6.216280495500118
weights,all,none,16,row_weighted_continuous,1.3502565654323808,0.3179215816569306,-135.66088907969592,-21.704249430906337,-19.1194090108885,-269.7065809653883,-353.94468667238556,-13.829519318911032
weights,all,none,16,unique_tuple_weighted_continuous,1.3656249016548307,0.3114832572446612,-133.34317532099118,-32.78409305277113,-28.38140671628441,-243.6216559834449,-350.8562024020339,-11.072518450421667
weights,all,none,17,row_weighted_continuous,1.3507806943786203,0.3175058621226323,-141.5698459411979,-30.538435112889516,-15.822323985780383,-266.71394054044003,-379.1804678703733,-15.5940621965062
weights,all,none,17,unique_tuple_weighted_continuous,1.3650879562311045,0.31169153302600366,-140.46939990746083,-44.92246738247579,-26.68739801324682,-242.78478530767376,-375.05696222122197,-12.895386612685787
weights,all,none,18,row_weighted_continuous,1.3391198992230358,0.32483246700809454,-144.91959536871477,-25.910883701250633,-17.953461181900412,-271.473918538761,-383.5659526975695,-25.693760724092296
weights,all,none,18,unique_tuple_weighted_continuous,1.3501433137549694,0.32099879724736635,-143.2881246326194,-40.604059542060746,-29.277461000912876,-242.91058621848484,-381.73150513195554,-21.917011269683005
weights,all,none,19,row_weighted_continuous,1.3280555637503824,0.3313069619734845,-147.8005877307096,-24.290077538963512,-27.176705789275537,-284.86583760103053,-373.3000292347455,-29.370288489532832
weights,all,none,19,unique_tuple_weighted_continuous,1.3390139141765363,0.3277595441188074,-144.77228001552388,-38.60960044214637,-40.32840155191385,-254.31168435054911,-365.92660949886493,-24.685104234145097
weights,all,none,20,row_weighted_continuous,1.3508588719851806,0.3170088135458803,-147.6685009626221,-20.348587240141,-15.068704594759843,-293.1299812856493,-397.40152560353596,-12.393706089024354
weights,all,none,20,unique_tuple_weighted_continuous,1.362514220010532,0.31284761465767097,-143.99510257305988,-31.80152709420443,-23.584440691681856,-262.78136186117484,-391.8240313232838,-9.98415189495447
weights,all,none,21,row_weighted_continuous,1.342163410621591,0.32261727330510453,-145.41972581208998,-29.993038238989154,-16.275719266968537,-279.1106264317108,-379.12317417629527,-22.596070946486144
weights,all,none,21,unique_tuple_weighted_continuous,1.3530811543702108,0.3187329369513789,-143.58823582013875,-44.96692879336062,-26.793104602471676,-251.14423622544547,-375.80455431449235,-19.232355164923664
weights,all,none,22,row_weighted_continuous,1.338807145662369,0.32364223166627953,-138.95143144465186,-38.458328628044214,-10.272637660323218,-271.5724196155097,-368.12620187596633,-6.327569443415848
weights,all,none,22,unique_tuple_weighted_continuous,1.3639863802664203,0.31149194005772596,-137.02390047941714,-52.936984038752016,-18.298146957791335,-248.76273467339178,-359.4905830666987,-5.631053660452084
weights,all,none,23,row_weighted_continuous,1.3459152057663073,0.3204164582690029,-138.9690593541199,-32.409484900610224,-17.297256559274725,-271.32795715837227,-359.50803576829543,-14.30256238404679
weights,all,none,23,unique_tuple_weighted_continuous,1.356565327475427,0.31666622859571214,-136.60766848884367,-48.08431940542757,-28.419946286305603,-243.43613388199876,-350.90804951187306,-12.18989335861349
weights,all,none,24,row_weighted_continuous,1.309289028668947,0.3417865895350679,-160.10205194401394,-31.387862294490375,-28.20430674059371,-306.91132314444604,-431.3228202587288,-2.6839472818107932
weights,all,none,24,unique_tuple_weighted_continuous,1.3278869697745257,0.33452865464764403,-155.21712991044683,-42.15923418470032,-41.28499415956881,-281.0219564661827,-408.8194258469159,-2.800038894866513
weights,all,none,25,row_weighted_continuous,1.3479750689881143,0.3187742029617639,-142.37363585375948,-41.65480934177407,-11.909176866234017,-266.5684840087549,-378.4213047592471,-13.314404292787346
weights,all,none,25,unique_tuple_weighted_continuous,1.363783293630381,0.3119480367875759,-140.1945601492236,-58.598736027705286,-20.804635474112615,-242.38271342208316,-368.09332579408414,-11.093390028132934
weights,all,none,26,row_weighted_continuous,1.3137232748930847,0.3389743584408822,-152.2659822383864,-38.79329370812623,-16.585841305198358,-282.33297449741696,-422.54225502409764,-1.0755466570928562
weights,all,none,26,unique_tuple_weighted_continuous,1.3333637470538835,0.330758330430726,-148.74158183756612,-50.901300929741076,-27.728772740852214,-259.901379733498,-404.03441722066975,-1.142038563069557
weights,all,none,27,row_weighted_continuous,1.3271087639124448,0.33062818038142244,-144.67496442816247,-41.948463968815446,-10.066932539879412,-288.4503987954639,-381.2108605992953,-1.6981662373581843
weights,all,none,27,unique_tuple_weighted_continuous,1.3497092623571956,0.32021284688538554,-142.01861198583626,-55.703357908898944,-18.529693391689946,-266.6163005490421,-367.6365463118084,-1.6071617677419665
weights,all,none,28,row_weighted_continuous,1.3491090980253748,0.3185087654109284,-135.74853222663933,-35.682006971506866,-11.438743116409865,-270.85274338523834,-352.94567564983447,-7.823492010206985
weights,all,none,28,unique_tuple_weighted_continuous,1.3602753328141806,0.3144577437595289,-133.26185318727897,-50.099104520091984,-19.09659655140147,-244.72439314526818,-346.54066943590067,-5.848502283732645
weights,all,none,29,row_weighted_continuous,1.3191843011187627,0.33653884357868497,-127.67975932097988,-24.071921643211756,-19.568210315917554,-241.31637380823213,-326.80279862659336,-26.63949221094461
weights,all,none,29,unique_tuple_weighted_continuous,1.3298025086345762,0.3331167887493157,-124.76460233505854,-37.25177160053469,-28.690810184951218,-212.0868288704728,-325.4012249169793,-20.392376102354753
weights,all,none,30,row_weighted_continuous,1.3157083801443386,0.3386748568784142,-159.21818520160625,-22.168308549583905,-17.328651595631936,-307.1805961771161,-403.23456944651247,-46.1788002391869
weights,all,none,30,unique_tuple_weighted_continuous,1.3261831863253515,0.3352727944867477,-155.75261131568013,-35.720861107214795,-25.503247610583717,-270.1024993354733,-409.80190443011566,-37.63454409501333
weights,all,none,31,row_weighted_continuous,1.2618151563064401,0.3691644553722188,-757.9189557981035,-78.75090749916716,-796.8032098338449,-410.1349440823528,-1016.5601716701535,-1487.3455459049994
weights,all,none,31,unique_tuple_weighted_continuous,1.272265374094138,0.36639477586290325,-799.7714281137771,-123.89505226006088,-886.1938137770667,-323.1541235923862,-1166.360603513028,-1499.2535474263443
