representation,prompt_group,pooling_rule,layer,factorial_model,exposure_covariates_added,profile_disjoint_folds,reconstruction_rmse,explained_variance
activation,naturalistic_behavioral,final_token,18,through_third_order,False,8,0.09287310978821128,-8.543376688769852
activation,naturalistic_behavioral,final_token,18,through_third_order,True,8,0.2666143221078431,-77.64824596508181
activation,naturalistic_behavioral,final_token,19,main_effects,False,8,0.036250533220857924,-0.26150293408234493
activation,naturalistic_behavioral,final_token,19,main_effects,True,8,0.0411506722308679,-0.6255986691084379
activation,naturalistic_behavioral,final_token,19,main_plus_two_way,False,8,0.04781231011062373,-1.1945168613385482
activation,naturalistic_behavioral,final_token,19,main_plus_two_way,True,8,0.06018725306653434,-2.477510996944585
activation,naturalistic_behavioral,final_token,19,through_third_order,False,8,0.10068213651736002,-8.731153259442994
activation,naturalistic_behavioral,final_token,19,through_third_order,True,8,0.28598641846881223,-77.51457506245485
activation,naturalistic_behavioral,final_token,20,main_effects,False,8,0.0386937230408378,-0.25489339377846054
activation,naturalistic_behavioral,final_token,20,main_effects,True,8,0.0440359444592549,-0.6253257879370071
activation,naturalistic_behavioral,final_token,20,main_plus_two_way,False,8,0.05096382542030949,-1.176956916612339
activation,naturalistic_behavioral,final_token,20,main_plus_two_way,True,8,0.06435478420564564,-2.4712626244410862
activation,naturalistic_behavioral,final_token,20,through_third_order,False,8,0.10731155866928101,-8.652033071850935
activation,naturalistic_behavioral,final_token,20,through_third_order,True,8,0.304418821876185,-76.67277067873314
activation,naturalistic_behavioral,final_token,21,main_effects,False,8,0.0469234330766912,-0.2533818183291128
activation,naturalistic_behavioral,final_token,21,main_effects,True,8,0.053791802208916134,-0.6471608908893121
activation,naturalistic_behavioral,final_token,21,main_plus_two_way,False,8,0.061536851136571015,-1.1556307557593226
activation,naturalistic_behavioral,final_token,21,main_plus_two_way,True,8,0.0782182118722729,-2.482728334592626
activation,naturalistic_behavioral,final_token,21,through_third_order,False,8,0.1304667230816584,-8.689544044423373
activation,naturalistic_behavioral,final_token,21,through_third_order,True,8,0.3742771302449116,-78.74260412371255
activation,naturalistic_behavioral,final_token,22,main_effects,False,8,0.05235573818986127,-0.25078479257261743
activation,naturalistic_behavioral,final_token,22,main_effects,True,8,0.06004153799778955,-0.6449686840701143
activation,naturalistic_behavioral,final_token,22,main_plus_two_way,False,8,0.06877144086188713,-1.1580935402456043
activation,naturalistic_behavioral,final_token,22,main_plus_two_way,True,8,0.08715778530929331,-2.466301939628146
activation,naturalistic_behavioral,final_token,22,through_third_order,False,8,0.14544095864373688,-8.652225834405352
activation,naturalistic_behavioral,final_token,22,through_third_order,True,8,0.41669603318000464,-78.23056445717133
activation,naturalistic_behavioral,final_token,23,main_effects,False,8,0.058865073997420005,-0.2497809465518923
activation,naturalistic_behavioral,final_token,23,main_effects,True,8,0.06758909917657091,-0.6476760433446813
activation,naturalistic_behavioral,final_token,23,main_plus_two_way,False,8,0.07717137925901758,-1.1479839673087033
activation,naturalistic_behavioral,final_token,23,main_plus_two_way,True,8,0.09782162342361617,-2.451343957226616
activation,naturalistic_behavioral,final_token,23,through_third_order,False,8,0.16285486784655553,-8.565771437385811
activation,naturalistic_behavioral,final_token,23,through_third_order,True,8,0.4692048458114971,-78.40420250169088
activation,naturalistic_behavioral,final_token,24,main_effects,False,8,0.0638464030226271,-0.2516263190504888
activation,naturalistic_behavioral,final_token,24,main_effects,True,8,0.07323286207923356,-0.6466975216719419
activation,naturalistic_behavioral,final_token,24,main_plus_two_way,False,8,0.0838240238885067,-1.157440497119333
activation,naturalistic_behavioral,final_token,24,main_plus_two_way,True,8,0.10639903393671139,-2.475979338681622
activation,naturalistic_behavioral,final_token,24,through_third_order,False,8,0.17656124516314992,-8.571777235813128
activation,naturalistic_behavioral,final_token,24,through_third_order,True,8,0.5044530465088799,-77.13458597062015
activation,naturalistic_behavioral,final_token,25,main_effects,False,8,0.07043550405680285,-0.25400591241095394
activation,naturalistic_behavioral,final_token,25,main_effects,True,8,0.08080074119528072,-0.6502396575670433
activation,naturalistic_behavioral,final_token,25,main_plus_two_way,False,8,0.09229465075591857,-1.1531257352469377
activation,naturalistic_behavioral,final_token,25,main_plus_two_way,True,8,0.11719501623733537,-2.471639470694519
activation,naturalistic_behavioral,final_token,25,through_third_order,False,8,0.19476482368433073,-8.588206403886925
activation,naturalistic_behavioral,final_token,25,through_third_order,True,8,0.5570452480358441,-77.43272027600922
activation,naturalistic_behavioral,final_token,26,main_effects,False,8,0.07869256196654,-0.254750625460193
activation,naturalistic_behavioral,final_token,26,main_effects,True,8,0.09050876774978592,-0.6598596042137912
activation,naturalistic_behavioral,final_token,26,main_plus_two_way,False,8,0.10302333424794968,-1.1506079850358142
activation,naturalistic_behavioral,final_token,26,main_plus_two_way,True,8,0.13130312418670553,-2.4933344823483
activation,naturalistic_behavioral,final_token,26,through_third_order,False,8,0.21757944695072817,-8.592367046607844
activation,naturalistic_behavioral,final_token,26,through_third_order,True,8,0.6221857770031948,-77.43866788302257
activation,naturalistic_behavioral,final_token,27,main_effects,False,8,0.08682314504666176,-0.2590322419219171
activation,naturalistic_behavioral,final_token,27,main_effects,True,8,0.09942258476649411,-0.6509576165127646
activation,naturalistic_behavioral,final_token,27,main_plus_two_way,False,8,0.11369658047029285,-1.159039714463809
activation,naturalistic_behavioral,final_token,27,main_plus_two_way,True,8,0.14485332946136076,-2.504473568254137
activation,naturalistic_behavioral,final_token,27,through_third_order,False,8,0.24169777282334406,-8.756883556550465
activation,naturalistic_behavioral,final_token,27,through_third_order,True,8,0.6898073036508146,-78.47332833031432
activation,naturalistic_behavioral,final_token,28,main_effects,False,8,0.09652040409413262,-0.2574063092913368
activation,naturalistic_behavioral,final_token,28,main_effects,True,8,0.11045153545800057,-0.6465726127356353
activation,naturalistic_behavioral,final_token,28,main_plus_two_way,False,8,0.12638915673557358,-1.156040947773083
activation,naturalistic_behavioral,final_token,28,main_plus_two_way,True,8,0.16112975090807669,-2.5041996642916544
activation,naturalistic_behavioral,final_token,28,through_third_order,False,8,0.2698082626020864,-8.825346225325037
activation,naturalistic_behavioral,final_token,28,through_third_order,True,8,0.7671539978782835,-78.4332766107447
activation,naturalistic_behavioral,final_token,29,main_effects,False,8,0.11324676408248747,-0.25626483001187284
activation,naturalistic_behavioral,final_token,29,main_effects,True,8,0.12872345140840236,-0.6230987771625898
activation,naturalistic_behavioral,final_token,29,main_plus_two_way,False,8,0.14833389214590112,-1.1553131749718042
activation,naturalistic_behavioral,final_token,29,main_plus_two_way,True,8,0.18883985461627467,-2.4931474148772024
activation,naturalistic_behavioral,final_token,29,through_third_order,False,8,0.3167879652516964,-8.830303983770543
activation,naturalistic_behavioral,final_token,29,through_third_order,True,8,0.8930151716458952,-77.117308873481
activation,naturalistic_behavioral,final_token,30,main_effects,False,8,0.142475510434998,-0.24823956115228007
activation,naturalistic_behavioral,final_token,30,main_effects,True,8,0.16044072898981082,-0.582875484783985
activation,naturalistic_behavioral,final_token,30,main_plus_two_way,False,8,0.18587812720313562,-1.1245848288345588
activation,naturalistic_behavioral,final_token,30,main_plus_two_way,True,8,0.23698341181555177,-2.453451768881984
activation,naturalistic_behavioral,final_token,30,through_third_order,False,8,0.3996811812191153,-8.823017100761692
activation,naturalistic_behavioral,final_token,30,through_third_order,True,8,1.1266692797196718,-77.05673929168162
activation,naturalistic_behavioral,final_token,31,main_effects,False,8,0.22730356617848346,-0.23842695548745785
activation,naturalistic_behavioral,final_token,31,main_effects,True,8,0.25178047723671365,-0.5195045404593384
activation,naturalistic_behavioral,final_token,31,main_plus_two_way,False,8,0.28586787557984444,-0.9587932817911453
activation,naturalistic_behavioral,final_token,31,main_plus_two_way,True,8,0.36850763718908863,-2.254999177251337
activation,naturalistic_behavioral,final_token,31,through_third_order,False,8,0.611803817531229,-7.971855339595866
activation,naturalistic_behavioral,final_token,31,through_third_order,True,8,1.7228399511104595,-70.14555401007384
activation,naturalistic_behavioral,mean_tokens,0,main_effects,False,8,0.0009832500459944185,-0.2633608272906267
activation,naturalistic_behavioral,mean_tokens,0,main_effects,True,8,0.0010680671794587278,-0.49072177638800185
activation,naturalistic_behavioral,mean_tokens,0,main_plus_two_way,False,8,0.001301114688772077,-1.21223172195326
activation,naturalistic_behavioral,mean_tokens,0,main_plus_two_way,True,8,0.001700970402106781,-2.7808806585385915
activation,naturalistic_behavioral,mean_tokens,0,through_third_order,False,8,0.0027427015149646358,-8.830068602900226
activation,naturalistic_behavioral,mean_tokens,0,through_third_order,True,8,0.007861562227036439,-79.76387884898672
activation,naturalistic_behavioral,mean_tokens,1,main_effects,False,8,0.006020363139456264,-0.22675748888267222
activation,naturalistic_behavioral,mean_tokens,1,main_effects,True,8,0.005843050143557418,-0.1555601814565375
activation,naturalistic_behavioral,mean_tokens,1,main_plus_two_way,False,8,0.008064570162175122,-1.2012825509650993
activation,naturalistic_behavioral,mean_tokens,1,main_plus_two_way,True,8,0.007943341765090272,-1.1355996401482238
activation,naturalistic_behavioral,mean_tokens,1,through_third_order,False,8,0.020100469470995783,-12.674949896120527
activation,naturalistic_behavioral,mean_tokens,1,through_third_order,True,8,0.049817863782352596,-83.00082344216875
activation,naturalistic_behavioral,mean_tokens,2,main_effects,False,8,0.006331006346305153,-0.22953392992805655
activation,naturalistic_behavioral,mean_tokens,2,main_effects,True,8,0.006230193157030954,-0.19068818200511783
activation,naturalistic_behavioral,mean_tokens,2,main_plus_two_way,False,8,0.008476543541897918,-1.2041066995700525
activation,naturalistic_behavioral,mean_tokens,2,main_plus_two_way,True,8,0.008624259465124136,-1.2815954821023268
activation,naturalistic_behavioral,mean_tokens,2,through_third_order,False,8,0.020800307337524918,-12.271943499278562
activation,naturalistic_behavioral,mean_tokens,2,through_third_order,True,8,0.052189517304140294,-82.55291004760576
activation,naturalistic_behavioral,mean_tokens,3,main_effects,False,8,0.007159241426353464,-0.22848571473824886
activation,naturalistic_behavioral,mean_tokens,3,main_effects,True,8,0.0071997821913577596,-0.24243824406214887
activation,naturalistic_behavioral,mean_tokens,3,main_plus_two_way,False,8,0.009528872757834376,-1.176301943813578
activation,naturalistic_behavioral,mean_tokens,3,main_plus_two_way,True,8,0.010255005585973097,-1.5206230134320067
activation,naturalistic_behavioral,mean_tokens,3,through_third_order,False,8,0.022855935241780014,-11.520857944947334
activation,naturalistic_behavioral,mean_tokens,3,through_third_order,True,8,0.05881324755739098,-81.9060867549825
activation,naturalistic_behavioral,mean_tokens,4,main_effects,False,8,0.008292537259265124,-0.23260116096472583
activation,naturalistic_behavioral,mean_tokens,4,main_effects,True,8,0.008453943412770192,-0.28105088970145076
activation,naturalistic_behavioral,mean_tokens,4,main_plus_two_way,False,8,0.010956853341505854,-1.1518867261246943
activation,naturalistic_behavioral,mean_tokens,4,main_plus_two_way,True,8,0.012385544590133184,-1.7496532119050991
activation,naturalistic_behavioral,mean_tokens,4,through_third_order,False,8,0.025683201626627912,-10.82349935025112
activation,naturalistic_behavioral,mean_tokens,4,through_third_order,True,8,0.06838808735953389,-82.83176790657677
activation,naturalistic_behavioral,mean_tokens,5,main_effects,False,8,0.009065501978052962,-0.23140413475883492
activation,naturalistic_behavioral,mean_tokens,5,main_effects,True,8,0.009229989510353273,-0.2764955596819034
activation,naturalistic_behavioral,mean_tokens,5,main_plus_two_way,False,8,0.011915308065733753,-1.1272936523812134
activation,naturalistic_behavioral,mean_tokens,5,main_plus_two_way,True,8,0.013599164620681413,-1.771030816549533
activation,naturalistic_behavioral,mean_tokens,5,through_third_order,False,8,0.027464916850784768,-10.302472801388413
activation,naturalistic_behavioral,mean_tokens,5,through_third_order,True,8,0.07496999784863179,-83.21547262332349
activation,naturalistic_behavioral,mean_tokens,6,main_effects,False,8,0.009879613451665995,-0.24145884527021022
activation,naturalistic_behavioral,mean_tokens,6,main_effects,True,8,0.009996629780083376,-0.2710412307243768
activation,naturalistic_behavioral,mean_tokens,6,main_plus_two_way,False,8,0.012931943288100153,-1.1270612916291385
activation,naturalistic_behavioral,mean_tokens,6,main_plus_two_way,True,8,0.014732185404608673,-1.7604937818969413
activation,naturalistic_behavioral,mean_tokens,6,through_third_order,False,8,0.029149510022428302,-9.807243573043504
activation,naturalistic_behavioral,mean_tokens,6,through_third_order,True,8,0.07891547785280137,-78.20941445321823
activation,naturalistic_behavioral,mean_tokens,7,main_effects,False,8,0.011210077184148619,-0.24930891001887256
activation,naturalistic_behavioral,mean_tokens,7,main_effects,True,8,0.011244929862892265,-0.2570893111902528
activation,naturalistic_behavioral,mean_tokens,7,main_plus_two_way,False,8,0.014519291606806387,-1.0957693622775437
activation,naturalistic_behavioral,mean_tokens,7,main_plus_two_way,True,8,0.016615772641856243,-1.7446926144298684
activation,naturalistic_behavioral,mean_tokens,7,through_third_order,False,8,0.03215659780004907,-9.279993004804663
activation,naturalistic_behavioral,mean_tokens,7,through_third_order,True,8,0.08720358401751074,-74.59991388572223
activation,naturalistic_behavioral,mean_tokens,8,main_effects,False,8,0.01238865370456165,-0.25557052077316467
activation,naturalistic_behavioral,mean_tokens,8,main_effects,True,8,0.012494765579763579,-0.27717117626696
activation,naturalistic_behavioral,mean_tokens,8,main_plus_two_way,False,8,0.016060613854476973,-1.1101686399404849
activation,naturalistic_behavioral,mean_tokens,8,main_plus_two_way,True,8,0.018639622604640693,-1.842281664926324
activation,naturalistic_behavioral,mean_tokens,8,through_third_order,False,8,0.03516178879114362,-9.114276111872709
activation,naturalistic_behavioral,mean_tokens,8,through_third_order,True,8,0.09673649009818791,-75.55499546995455
activation,naturalistic_behavioral,mean_tokens,9,main_effects,False,8,0.013825064575819978,-0.26313956218391854
activation,naturalistic_behavioral,mean_tokens,9,main_effects,True,8,0.014217625514974295,-0.3358913645447794
activation,naturalistic_behavioral,mean_tokens,9,main_plus_two_way,False,8,0.017987540695973296,-1.1382603341435646
activation,naturalistic_behavioral,mean_tokens,9,main_plus_two_way,True,8,0.02140011093738799,-2.026558341733016
activation,naturalistic_behavioral,mean_tokens,9,through_third_order,False,8,0.03899245535499709,-9.0479662523636
activation,naturalistic_behavioral,mean_tokens,9,through_third_order,True,8,0.11254615408200226,-82.71018822078251
activation,naturalistic_behavioral,mean_tokens,10,main_effects,False,8,0.014346428773050791,-0.2592837070140168
activation,naturalistic_behavioral,mean_tokens,10,main_effects,True,8,0.014806070355280412,-0.3412680788347653
activation,naturalistic_behavioral,mean_tokens,10,main_plus_two_way,False,8,0.01866452477529781,-1.1314239658740979
activation,naturalistic_behavioral,mean_tokens,10,main_plus_two_way,True,8,0.022124883265482745,-1.9950077278561165
activation,naturalistic_behavioral,mean_tokens,10,through_third_order,False,8,0.04054690929482759,-9.058922971195958
activation,naturalistic_behavioral,mean_tokens,10,through_third_order,True,8,0.11507876869180118,-80.0263702565147
activation,naturalistic_behavioral,mean_tokens,11,main_effects,False,8,0.014881415407984894,-0.264710150784524
activation,naturalistic_behavioral,mean_tokens,11,main_effects,True,8,0.015400608040690704,-0.3544976626772063
activation,naturalistic_behavioral,mean_tokens,11,main_plus_two_way,False,8,0.01934361070915552,-1.136867585073285
activation,naturalistic_behavioral,mean_tokens,11,main_plus_two_way,True,8,0.022927237098691003,-2.001967379321459
activation,naturalistic_behavioral,mean_tokens,11,through_third_order,False,8,0.04206456182696856,-9.10497545741328
activation,naturalistic_behavioral,mean_tokens,11,through_third_order,True,8,0.11640068419063707,-76.37730339114384
activation,naturalistic_behavioral,mean_tokens,12,main_effects,False,8,0.015736035007422294,-0.26298112679641394
activation,naturalistic_behavioral,mean_tokens,12,main_effects,True,8,0.016193139297963673,-0.3374216162722068
activation,naturalistic_behavioral,mean_tokens,12,main_plus_two_way,False,8,0.020377141334836868,-1.1178380660265521
activation,naturalistic_behavioral,mean_tokens,12,main_plus_two_way,True,8,0.024115339997932143,-1.9661493411622164
activation,naturalistic_behavioral,mean_tokens,12,through_third_order,False,8,0.04393466272568134,-8.845115787783262
activation,naturalistic_behavioral,mean_tokens,12,through_third_order,True,8,0.12094265600602419,-73.60453680983984
activation,naturalistic_behavioral,mean_tokens,13,main_effects,False,8,0.01733150976995055,-0.26189201311021093
activation,naturalistic_behavioral,mean_tokens,13,main_effects,True,8,0.018118286898350575,-0.37906159332630107
activation,naturalistic_behavioral,mean_tokens,13,main_plus_two_way,False,8,0.02256876500005688,-1.1397596211619723
activation,naturalistic_behavioral,mean_tokens,13,main_plus_two_way,True,8,0.027079197404774616,-2.0804983139582762
activation,naturalistic_behavioral,mean_tokens,13,through_third_order,False,8,0.04821358235301555,-8.765358736625991
activation,naturalistic_behavioral,mean_tokens,13,through_third_order,True,8,0.13681831281923598,-77.63897789867637
activation,naturalistic_behavioral,mean_tokens,14,main_effects,False,8,0.017888476031853555,-0.2635187482793022
activation,naturalistic_behavioral,mean_tokens,14,main_effects,True,8,0.01886571360854677,-0.40534022838462747
activation,naturalistic_behavioral,mean_tokens,14,main_plus_two_way,False,8,0.023263623845475274,-1.1369272523478973
activation,naturalistic_behavioral,mean_tokens,14,main_plus_two_way,True,8,0.028237858377176215,-2.1484624286009466
activation,naturalistic_behavioral,mean_tokens,14,through_third_order,False,8,0.04985051827258732,-8.812380014985653
activation,naturalistic_behavioral,mean_tokens,14,through_third_order,True,8,0.1430370033655357,-79.78520096924953
activation,naturalistic_behavioral,mean_tokens,15,main_effects,False,8,0.01950738827867764,-0.26533876040837323
activation,naturalistic_behavioral,mean_tokens,15,main_effects,True,8,0.020964698674021925,-0.4614562012159007
activation,naturalistic_behavioral,mean_tokens,15,main_plus_two_way,False,8,0.025407130758774914,-1.1464451768600226
activation,naturalistic_behavioral,mean_tokens,15,main_plus_two_way,True,8,0.031092231508971304,-2.214491935708399
activation,naturalistic_behavioral,mean_tokens,15,through_third_order,False,8,0.05437116040978658,-8.82982438557636
activation,naturalistic_behavioral,mean_tokens,15,through_third_order,True,8,0.15543799895436516,-79.33835750652091
activation,naturalistic_behavioral,mean_tokens,16,main_effects,False,8,0.021510512060342855,-0.26258367947333316
activation,naturalistic_behavioral,mean_tokens,16,main_effects,True,8,0.02311062628803317,-0.4574112009878579
activation,naturalistic_behavioral,mean_tokens,16,main_plus_two_way,False,8,0.02806330306632976,-1.1489991619448552
activation,naturalistic_behavioral,mean_tokens,16,main_plus_two_way,True,8,0.034266151732328984,-2.203976636884022
activation,naturalistic_behavioral,mean_tokens,16,through_third_order,False,8,0.059393394445491556,-8.625758617792954
activation,naturalistic_behavioral,mean_tokens,16,through_third_order,True,8,0.16751008946615392,-75.56682075621394
activation,naturalistic_behavioral,mean_tokens,17,main_effects,False,8,0.02530516314467239,-0.26779778044531777
activation,naturalistic_behavioral,mean_tokens,17,main_effects,True,8,0.027633163643459226,-0.5117950595911609
activation,naturalistic_behavioral,mean_tokens,17,main_plus_two_way,False,8,0.03313844920287077,-1.1741828477259717
activation,naturalistic_behavioral,mean_tokens,17,main_plus_two_way,True,8,0.04109662848813116,-2.343829252405884
activation,naturalistic_behavioral,mean_tokens,17,through_third_order,False,8,0.0688518335427956,-8.385614757858697
activation,naturalistic_behavioral,mean_tokens,17,through_third_order,True,8,0.1993224579152243,-77.65823042756877
activation,naturalistic_behavioral,mean_tokens,18,main_effects,False,8,0.027607040872208773,-0.26270247833843174
activation,naturalistic_behavioral,mean_tokens,18,main_effects,True,8,0.030228627009798628,-0.5139033855310817
activation,naturalistic_behavioral,mean_tokens,18,main_plus_two_way,False,8,0.03615131243093192,-1.1652570102873545
activation,naturalistic_behavioral,mean_tokens,18,main_plus_two_way,True,8,0.04489120121564537,-2.338748989339099
activation,naturalistic_behavioral,mean_tokens,18,through_third_order,False,8,0.07469455697364803,-8.243559219104766
activation,naturalistic_behavioral,mean_tokens,18,through_third_order,True,8,0.21721304373726685,-77.16874131981628
activation,naturalistic_behavioral,mean_tokens,19,main_effects,False,8,0.029173342712050094,-0.26326532136751024
activation,naturalistic_behavioral,mean_tokens,19,main_effects,True,8,0.031975219305492145,-0.5175718081494134
activation,naturalistic_behavioral,mean_tokens,19,main_plus_two_way,False,8,0.038354831560313614,-1.1835460032016303
activation,naturalistic_behavioral,mean_tokens,19,main_plus_two_way,True,8,0.047511714960817526,-2.3506078376225026
activation,naturalistic_behavioral,mean_tokens,19,through_third_order,False,8,0.0790791144803717,-8.28209013601724
activation,naturalistic_behavioral,mean_tokens,19,through_third_order,True,8,0.22795274591742448,-76.12795964370248
activation,naturalistic_behavioral,mean_tokens,20,main_effects,False,8,0.030872080420527217,-0.25847731511629934
activation,naturalistic_behavioral,mean_tokens,20,main_effects,True,8,0.03388010230461308,-0.515664308770621
activation,naturalistic_behavioral,mean_tokens,20,main_plus_two_way,False,8,0.04048343826046049,-1.1640554163957613
activation,naturalistic_behavioral,mean_tokens,20,main_plus_two_way,True,8,0.05030120711932957,-2.3409533557974758
activation,naturalistic_behavioral,mean_tokens,20,through_third_order,False,8,0.08370451349908357,-8.251482909563213
activation,naturalistic_behavioral,mean_tokens,20,through_third_order,True,8,0.2401686848339173,-75.16340603343612
activation,naturalistic_behavioral,mean_tokens,21,main_effects,False,8,0.03759508368464727,-0.2560888007832316
activation,naturalistic_behavioral,mean_tokens,21,main_effects,True,8,0.04153169842759404,-0.5329133814738687
activation,naturalistic_behavioral,mean_tokens,21,main_plus_two_way,False,8,0.04908491515388994,-1.1411856344989721
activation,naturalistic_behavioral,mean_tokens,21,main_plus_two_way,True,8,0.06135336590168006,-2.3452996010462663
activation,naturalistic_behavioral,mean_tokens,21,through_third_order,False,8,0.10177801145374711,-8.205897909806303
activation,naturalistic_behavioral,mean_tokens,21,through_third_order,True,8,0.29674573448749586,-77.25772196682259
activation,naturalistic_behavioral,mean_tokens,22,main_effects,False,8,0.04177730313358368,-0.2538824244292417
activation,naturalistic_behavioral,mean_tokens,22,main_effects,True,8,0.04624466834024593,-0.5363824953094309
activation,naturalistic_behavioral,mean_tokens,22,main_plus_two_way,False,8,0.05468498859328572,-1.148385754196151
activation,naturalistic_behavioral,mean_tokens,22,main_plus_two_way,True,8,0.06832717577594606,-2.3539991815208343
activation,naturalistic_behavioral,mean_tokens,22,through_third_order,False,8,0.1131208282470232,-8.19308265271955
activation,naturalistic_behavioral,mean_tokens,22,through_third_order,True,8,0.3298008000646074,-77.14108226032177
activation,naturalistic_behavioral,mean_tokens,23,main_effects,False,8,0.04729811424808541,-0.2561709433987558
activation,naturalistic_behavioral,mean_tokens,23,main_effects,True,8,0.052363585027242976,-0.539642307592769
activation,naturalistic_behavioral,mean_tokens,23,main_plus_two_way,False,8,0.06186065970108068,-1.1487712558589136
activation,naturalistic_behavioral,mean_tokens,23,main_plus_two_way,True,8,0.0771393932983453,-2.3412850624722785
activation,naturalistic_behavioral,mean_tokens,23,through_third_order,False,8,0.1278643113035065,-8.180361418266274
activation,naturalistic_behavioral,mean_tokens,23,through_third_order,True,8,0.37439671697063803,-77.70913781906971
activation,naturalistic_behavioral,mean_tokens,24,main_effects,False,8,0.0512890273629028,-0.25660318176179797
activation,naturalistic_behavioral,mean_tokens,24,main_effects,True,8,0.05675240675706413,-0.5385718993633712
activation,naturalistic_behavioral,mean_tokens,24,main_plus_two_way,False,8,0.0671326090273701,-1.152862436632542
activation,naturalistic_behavioral,mean_tokens,24,main_plus_two_way,True,8,0.08395305950541931,-2.3668384950870585
activation,naturalistic_behavioral,mean_tokens,24,through_third_order,False,8,0.13890188969476908,-8.216489588664844
activation,naturalistic_behavioral,mean_tokens,24,through_third_order,True,8,0.4037920328539792,-76.8869540257246
activation,naturalistic_behavioral,mean_tokens,25,main_effects,False,8,0.05637060125958528,-0.25511851813025954
activation,naturalistic_behavioral,mean_tokens,25,main_effects,True,8,0.06258988720879197,-0.5473470841697055
activation,naturalistic_behavioral,mean_tokens,25,main_plus_two_way,False,8,0.07381259336756187,-1.151990410002632
activation,naturalistic_behavioral,mean_tokens,25,main_plus_two_way,True,8,0.09236647580948552,-2.369831226653874
activation,naturalistic_behavioral,mean_tokens,25,through_third_order,False,8,0.15292387925663117,-8.236980263949292
activation,naturalistic_behavioral,mean_tokens,25,through_third_order,True,8,0.44385754943830313,-76.81559188287632
activation,naturalistic_behavioral,mean_tokens,26,main_effects,False,8,0.06261284704923965,-0.25681651917961323
activation,naturalistic_behavioral,mean_tokens,26,main_effects,True,8,0.0697859916983657,-0.5612824767595046
activation,naturalistic_behavioral,mean_tokens,26,main_plus_two_way,False,8,0.08197522472046608,-1.1543199749043356
activation,naturalistic_behavioral,mean_tokens,26,main_plus_two_way,True,8,0.10289877734632952,-2.3944186538708974
activation,naturalistic_behavioral,mean_tokens,26,through_third_order,False,8,0.17059394704667216,-8.329797373138573
activation,naturalistic_behavioral,mean_tokens,26,through_third_order,True,8,0.4924988466024284,-76.75984961031509
activation,naturalistic_behavioral,mean_tokens,27,main_effects,False,8,0.06960570801393692,-0.2623436559723997
activation,naturalistic_behavioral,mean_tokens,27,main_effects,True,8,0.0773793891682467,-0.5600498828527289
activation,naturalistic_behavioral,mean_tokens,27,main_plus_two_way,False,8,0.09113249174380565,-1.1638860187672257
activation,naturalistic_behavioral,mean_tokens,27,main_plus_two_way,True,8,0.11435175971480387,-2.4070114680486814
activation,naturalistic_behavioral,mean_tokens,27,through_third_order,False,8,0.19047832247554908,-8.453203482582452
activation,naturalistic_behavioral,mean_tokens,27,through_third_order,True,8,0.5488250847059191,-77.4794222594459
activation,naturalistic_behavioral,mean_tokens,28,main_effects,False,8,0.07757483091896186,-0.2631769064591938
activation,naturalistic_behavioral,mean_tokens,28,main_effects,True,8,0.08641975108161667,-0.5676478964043512
activation,naturalistic_behavioral,mean_tokens,28,main_plus_two_way,False,8,0.10162414161228227,-1.1677853772409645
activation,naturalistic_behavioral,mean_tokens,28,main_plus_two_way,True,8,0.12775662390451087,-2.4260157498394146
activation,naturalistic_behavioral,mean_tokens,28,through_third_order,False,8,0.2137187190358252,-8.587549669627379
activation,naturalistic_behavioral,mean_tokens,28,through_third_order,True,8,0.6093948555304939,-76.9507089056346
activation,naturalistic_behavioral,mean_tokens,29,main_effects,False,8,0.09313844725961701,-0.2603608248194953
activation,naturalistic_behavioral,mean_tokens,29,main_effects,True,8,0.1034191004045197,-0.5539549363565528
activation,naturalistic_behavioral,mean_tokens,29,main_plus_two_way,False,8,0.12195915213766903,-1.1610544121610222
activation,naturalistic_behavioral,mean_tokens,29,main_plus_two_way,True,8,0.15356451880687963,-2.426247056296084
activation,naturalistic_behavioral,mean_tokens,29,through_third_order,False,8,0.25804509642907936,-8.67449112014351
activation,naturalistic_behavioral,mean_tokens,29,through_third_order,True,8,0.7284225780769191,-76.09100479851504
activation,naturalistic_behavioral,mean_tokens,30,main_effects,False,8,0.11931631446903855,-0.24637556072917066
activation,naturalistic_behavioral,mean_tokens,30,main_effects,True,8,0.13211436288126346,-0.5280914083961155
activation,naturalistic_behavioral,mean_tokens,30,main_plus_two_way,False,8,0.15604476942258366,-1.131806078051763
activation,naturalistic_behavioral,mean_tokens,30,main_plus_two_way,True,8,0.19700369727121503,-2.397801613275102
activation,naturalistic_behavioral,mean_tokens,30,through_third_order,False,8,0.3329585925377958,-8.70576381067472
activation,naturalistic_behavioral,mean_tokens,30,through_third_order,True,8,0.9311103191355905,-74.9017071642845
activation,naturalistic_behavioral,mean_tokens,31,main_effects,False,8,0.20301922963664076,-0.21116835517477095
activation,naturalistic_behavioral,mean_tokens,31,main_effects,True,8,0.22479699541719714,-0.4849477367983632
activation,naturalistic_behavioral,mean_tokens,31,main_plus_two_way,False,8,0.2578867048819314,-0.9542857728130423
activation,naturalistic_behavioral,mean_tokens,31,main_plus_two_way,True,8,0.3384395184573128,-2.365830962192458
activation,naturalistic_behavioral,mean_tokens,31,through_third_order,False,8,0.54577680525323,-7.7530682323521685
