representation,prompt_group,pooling_rule,layer,subset,profiles,pairs,target,pearson_r,spearman_rho
weights,all,none,13,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.20587085307460737,-0.1889158723412867
weights,all,none,13,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.11647574455063228,-0.10650031368263413
weights,all,none,13,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.12778880652460053,-0.14621828590268096
weights,all,none,13,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.06193854137580073,-0.09352005874507334
weights,all,none,14,all_32,32,496,row_weighted_continuous,0.0012548771497234018,-0.0026936791816392
weights,all,none,14,all_32,32,496,unique_tuple_weighted_continuous,0.05348144280732868,0.05488237341940204
weights,all,none,14,rows_ge_1000,30,435,row_weighted_continuous,-0.027916879031438285,-0.029793989827054085
weights,all,none,14,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.001100869545365675,0.006064988475618023
weights,all,none,14,rows_ge_10000,30,435,row_weighted_continuous,-0.027916879031438285,-0.029793989827054085
weights,all,none,14,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.001100869545365675,0.006064988475618023
weights,all,none,14,rows_ge_50000,22,231,row_weighted_continuous,0.03687063891278001,0.05619852411456609
weights,all,none,14,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.017194055608800243,0.01606923810821862
weights,all,none,14,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.043537940677079924,-0.04348935064975461
weights,all,none,14,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.04620593762006198,-0.03951184835544766
weights,all,none,14,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.04042264793764616,-0.03079636420713175
weights,all,none,14,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.05809562978386256,-0.035378490603729974
weights,all,none,14,exposure_quartile_1,8,28,row_weighted_continuous,0.0751857143166003,0.11275314723590585
weights,all,none,14,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.3091329783425343,0.33169129720853857
weights,all,none,14,exposure_quartile_2,8,28,row_weighted_continuous,-0.2684417532283152,-0.2671045429666119
weights,all,none,14,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.12094020854926174,-0.11932129173508485
weights,all,none,14,exposure_quartile_3,8,28,row_weighted_continuous,-0.07536657243642865,-0.09688013136288998
weights,all,none,14,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.10142829052210395,-0.16584564860426929
weights,all,none,14,exposure_quartile_4,8,28,row_weighted_continuous,0.06935201538513898,-0.0038314176245210726
weights,all,none,14,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.07340606825224846,-0.0810071154898741
weights,all,none,14,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.20029571319013467,-0.18519215591038793
weights,all,none,14,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.11133652604493025,-0.10325015684131707
weights,all,none,14,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.12299702086809541,-0.1488258478322768
weights,all,none,14,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.05760799587457532,-0.09298056317343284
weights,all,none,15,all_32,32,496,row_weighted_continuous,-0.0015599911346905193,-0.004381322145974576
weights,all,none,15,all_32,32,496,unique_tuple_weighted_continuous,0.052362158137268966,0.05301269985504423
weights,all,none,15,rows_ge_1000,30,435,row_weighted_continuous,-0.030875416876371055,-0.03158380434354758
weights,all,none,15,rows_ge_1000,30,435,unique_tuple_weighted_continuous,-0.00042519107548196427,0.0043643949808801685
weights,all,none,15,rows_ge_10000,30,435,row_weighted_continuous,-0.030875416876371055,-0.03158380434354758
weights,all,none,15,rows_ge_10000,30,435,unique_tuple_weighted_continuous,-0.00042519107548196427,0.0043643949808801685
weights,all,none,15,rows_ge_50000,22,231,row_weighted_continuous,0.03446858077074225,0.05705037091843689
weights,all,none,15,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.020014220978084234,0.015776202807687066
weights,all,none,15,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.04535602383922209,-0.04381573601844733
weights,all,none,15,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.04776386784305098,-0.04027526573245798
weights,all,none,15,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.04252806662717404,-0.030476734064867797
weights,all,none,15,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.060085380855593125,-0.03567586078965768
weights,all,none,15,exposure_quartile_1,8,28,row_weighted_continuous,0.07391020990856448,0.11877394636015325
weights,all,none,15,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.3130103689635636,0.3420908593322386
weights,all,none,15,exposure_quartile_2,8,28,row_weighted_continuous,-0.2569936289686062,-0.26491516146688554
weights,all,none,15,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.12672081897572762,-0.12096332785987958
weights,all,none,15,exposure_quartile_3,8,28,row_weighted_continuous,-0.05900058864959852,-0.07279693486590037
weights,all,none,15,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.08594690703098887,-0.150519978106185
weights,all,none,15,exposure_quartile_4,8,28,row_weighted_continuous,0.07122009688799874,0.003284072249589491
weights,all,none,15,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.07003408561604649,-0.0717022441160372
weights,all,none,15,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.20095372126592664,-0.18091190577378422
weights,all,none,15,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.11021756495801029,-0.10120413656325258
weights,all,none,15,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.12395876927925466,-0.1406884562933657
weights,all,none,15,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.05713017799178706,-0.0892265731541009
weights,all,none,16,all_32,32,496,row_weighted_continuous,-0.000961348996821848,-0.004218074822345608
weights,all,none,16,all_32,32,496,unique_tuple_weighted_continuous,0.052792754431850664,0.05253888924947534
weights,all,none,16,rows_ge_1000,30,435,row_weighted_continuous,-0.030483631409282418,-0.03149341703392586
weights,all,none,16,rows_ge_1000,30,435,unique_tuple_weighted_continuous,-0.00028544001137628515,0.0034294694702283156
weights,all,none,16,rows_ge_10000,30,435,row_weighted_continuous,-0.030483631409282418,-0.03149341703392586
weights,all,none,16,rows_ge_10000,30,435,unique_tuple_weighted_continuous,-0.00028544001137628515,0.0034294694702283156
weights,all,none,16,rows_ge_50000,22,231,row_weighted_continuous,0.03435325394515802,0.05516949317549018
weights,all,none,16,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.019865474741807727,0.013546798029556651
weights,all,none,16,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.04530473422810529,-0.04456182319888989
weights,all,none,16,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.04773207951224623,-0.04157991847919971
weights,all,none,16,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.04302195936579927,-0.031704456272028086
weights,all,none,16,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.06019066007204144,-0.037134173313736966
weights,all,none,16,exposure_quartile_1,8,28,row_weighted_continuous,0.08693968801093324,0.12424740010946908
weights,all,none,16,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.32021875525286647,0.3393541324575807
weights,all,none,16,exposure_quartile_2,8,28,row_weighted_continuous,-0.2476750058241924,-0.2775041050903119
weights,all,none,16,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.12243227482623008,-0.14778325123152708
weights,all,none,16,exposure_quartile_3,8,28,row_weighted_continuous,-0.07091791054119354,-0.08757525998905309
weights,all,none,16,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.10702843946622084,-0.17952928297755882
weights,all,none,16,exposure_quartile_4,8,28,row_weighted_continuous,0.07743384739974447,-0.0049261083743842365
weights,all,none,16,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.06374829372747658,-0.08264915161466885
weights,all,none,16,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.20007427573428102,-0.18291137959646245
weights,all,none,16,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.10873550487495111,-0.10401513771679517
weights,all,none,16,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.12298146037847511,-0.14091324611488257
weights,all,none,16,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.05593555745502764,-0.09081508789282021
weights,all,none,17,all_32,32,496,row_weighted_continuous,-0.003337818452578134,-0.007111092753982349
weights,all,none,17,all_32,32,496,unique_tuple_weighted_continuous,0.05108611514138473,0.052011580725801525
weights,all,none,17,rows_ge_1000,30,435,row_weighted_continuous,-0.032223190427949314,-0.033747559907105165
weights,all,none,17,rows_ge_1000,30,435,unique_tuple_weighted_continuous,-0.0012953150856998396,0.00377877268612132
weights,all,none,17,rows_ge_10000,30,435,row_weighted_continuous,-0.032223190427949314,-0.033747559907105165
weights,all,none,17,rows_ge_10000,30,435,unique_tuple_weighted_continuous,-0.0012953150856998396,0.00377877268612132
weights,all,none,17,rows_ge_50000,22,231,row_weighted_continuous,0.031529716132204164,0.05266068264569015
weights,all,none,17,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.022644319231886423,0.012266593975739403
weights,all,none,17,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.04742360021219947,-0.04716779596226416
weights,all,none,17,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.04922060678506346,-0.041993177012738477
weights,all,none,17,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.04574282218266348,-0.03382657210941625
weights,all,none,17,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.06272779514887739,-0.037619896976355933
weights,all,none,17,exposure_quartile_1,8,28,row_weighted_continuous,0.06600063286866877,0.1291735084838533
weights,all,none,17,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.29982666369997535,0.3415435139573071
weights,all,none,17,exposure_quartile_2,8,28,row_weighted_continuous,-0.25565393456956154,-0.2430213464696223
weights,all,none,17,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.11663107655001674,-0.09085933223864258
weights,all,none,17,exposure_quartile_3,8,28,row_weighted_continuous,-0.08057743177034371,-0.0842911877394636
weights,all,none,17,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.09709500632101112,-0.14887794198139023
weights,all,none,17,exposure_quartile_4,8,28,row_weighted_continuous,0.06983267891000848,-0.008210180623973728
weights,all,none,17,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.07385426050487175,-0.09250136836343732
weights,all,none,17,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.2058393641872741,-0.18749721733147146
weights,all,none,17,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.11481086459147873,-0.10478011859227329
weights,all,none,17,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.12873874710209077,-0.14942528735632182
weights,all,none,17,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.06032739082651009,-0.09414197725127005
weights,all,none,18,all_32,32,496,row_weighted_continuous,-0.0028981023828269226,-0.007404741252992047
weights,all,none,18,all_32,32,496,unique_tuple_weighted_continuous,0.05150002363295558,0.05193625093670528
weights,all,none,18,rows_ge_1000,30,435,row_weighted_continuous,-0.03217028230160857,-0.03454267665980986
weights,all,none,18,rows_ge_1000,30,435,unique_tuple_weighted_continuous,-0.0010855444128970997,0.0030260796545455338
weights,all,none,18,rows_ge_10000,30,435,row_weighted_continuous,-0.03217028230160857,-0.03454267665980986
weights,all,none,18,rows_ge_10000,30,435,unique_tuple_weighted_continuous,-0.0010855444128970997,0.0030260796545455338
weights,all,none,18,rows_ge_50000,22,231,row_weighted_continuous,0.03161181177647496,0.05177962966568664
weights,all,none,18,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.02139168407032113,0.01216437235927491
weights,all,none,18,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.04673598024680719,-0.046631892960707445
weights,all,none,18,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.048294514538618,-0.041513708241030595
weights,all,none,18,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.04455002152096813,-0.03305489362309328
weights,all,none,18,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.061249244231866846,-0.036824246229363165
weights,all,none,18,exposure_quartile_1,8,28,row_weighted_continuous,0.06852653090013025,0.11275314723590585
weights,all,none,18,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.30847515469244136,0.33004926108374383
weights,all,none,18,exposure_quartile_2,8,28,row_weighted_continuous,-0.2565789980923778,-0.2671045429666119
weights,all,none,18,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.10941526753580624,-0.09797482211275313
weights,all,none,18,exposure_quartile_3,8,28,row_weighted_continuous,-0.08552060244650071,-0.09797482211275313
weights,all,none,18,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.09977111439824901,-0.1724137931034483
weights,all,none,18,exposure_quartile_4,8,28,row_weighted_continuous,0.07981470697867978,-0.008210180623973728
weights,all,none,18,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.06729461263431198,-0.09250136836343732
weights,all,none,18,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.20605796115534097,-0.18846659785886302
weights,all,none,18,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.11451931236847744,-0.10544188776232974
weights,all,none,18,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.12943174202892624,-0.15098383011883887
weights,all,none,18,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.06152491580268362,-0.09556564612087698
weights,all,none,19,all_32,32,496,row_weighted_continuous,-0.00046419873056589844,-0.0044807456665702915
weights,all,none,19,all_32,32,496,unique_tuple_weighted_continuous,0.05192877320027403,0.05305941219162482
weights,all,none,19,rows_ge_1000,30,435,row_weighted_continuous,-0.02938668661348208,-0.03101042807138265
weights,all,none,19,rows_ge_1000,30,435,unique_tuple_weighted_continuous,-0.00022861387502803922,0.004754955630035994
weights,all,none,19,rows_ge_10000,30,435,row_weighted_continuous,-0.02938668661348208,-0.03101042807138265
weights,all,none,19,rows_ge_10000,30,435,unique_tuple_weighted_continuous,-0.00022861387502803922,0.004754955630035994
weights,all,none,19,rows_ge_50000,22,231,row_weighted_continuous,0.03656735499520109,0.05709223310422711
weights,all,none,19,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.01793644116431219,0.016286337350805116
weights,all,none,19,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.04437576501079724,-0.043883057166652834
weights,all,none,19,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.04721366113658594,-0.03978046640224786
weights,all,none,19,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.04103929166197454,-0.030296942109844325
weights,all,none,19,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.05898722470826684,-0.03490304076711234
weights,all,none,19,exposure_quartile_1,8,28,row_weighted_continuous,0.06928532330658183,0.1023535851122058
weights,all,none,19,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.30438739620403654,0.31746031746031744
weights,all,none,19,exposure_quartile_2,8,28,row_weighted_continuous,-0.24453725747202087,-0.24904214559386975
weights,all,none,19,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.11963123874147864,-0.10344827586206896
weights,all,none,19,exposure_quartile_3,8,28,row_weighted_continuous,-0.0761065495465016,-0.10563765736179528
weights,all,none,19,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.09812914969051087,-0.18828680897646416
weights,all,none,19,exposure_quartile_4,8,28,row_weighted_continuous,0.09153064521268253,-0.009852216748768473
weights,all,none,19,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.05451632099743177,-0.08812260536398467
weights,all,none,19,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.2006735141987678,-0.18595106550907656
weights,all,none,19,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.11194677223221809,-0.10429441644911257
weights,all,none,19,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.12370602278800535,-0.14744713692697325
weights,all,none,19,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.05923012921943888,-0.09629995953783212
weights,all,none,20,all_32,32,496,row_weighted_continuous,-2.6162851412367405e-05,-0.004016965920646066
weights,all,none,20,all_32,32,496,unique_tuple_weighted_continuous,0.052716592015881567,0.05374691944432971
weights,all,none,20,rows_ge_1000,30,435,row_weighted_continuous,-0.028830453599512244,-0.03115111154522937
weights,all,none,20,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.0007898533229251743,0.004678417988824046
weights,all,none,20,rows_ge_10000,30,435,row_weighted_continuous,-0.028830453599512244,-0.03115111154522937
weights,all,none,20,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.0007898533229251743,0.004678417988824046
weights,all,none,20,rows_ge_50000,22,231,row_weighted_continuous,0.037444357750392794,0.056672637707120464
weights,all,none,20,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.01576065426531261,0.01673416538484005
weights,all,none,20,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.04351136769443693,-0.043840842585269844
weights,all,none,20,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.04541557953078024,-0.039574059317485755
weights,all,none,20,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.04024928431388598,-0.02953667898574507
weights,all,none,20,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.05696927479307882,-0.03404232245544441
weights,all,none,20,exposure_quartile_1,8,28,row_weighted_continuous,0.05554945441179872,0.09359605911330049
weights,all,none,20,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.2892850680464495,0.30651340996168586
weights,all,none,20,exposure_quartile_2,8,28,row_weighted_continuous,-0.2444253028328342,-0.24356869184455393
weights,all,none,20,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.12100471105081839,-0.10399562123700054
weights,all,none,20,exposure_quartile_3,8,28,row_weighted_continuous,-0.058653301950262415,-0.08593322386425835
weights,all,none,20,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.08113969549387161,-0.1685823754789272
weights,all,none,20,exposure_quartile_4,8,28,row_weighted_continuous,0.09597994737705504,-0.0060207991242474
weights,all,none,20,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.04712305224441295,-0.08319649698960044
weights,all,none,20,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.1976495598740295,-0.18146236820269968
weights,all,none,20,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.10845815677668827,-0.10025499362515937
weights,all,none,20,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.1217881777359373,-0.14259167678220866
weights,all,none,20,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.05755378286307261,-0.09181914909559562
weights,all,none,21,all_32,32,496,row_weighted_continuous,0.00012361128628637919,-0.003299169405484717
weights,all,none,21,all_32,32,496,unique_tuple_weighted_continuous,0.05225790072262193,0.05390642978103224
weights,all,none,21,rows_ge_1000,30,435,row_weighted_continuous,-0.028570084522310538,-0.029253561187106102
weights,all,none,21,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.00010681949991123949,0.005790473469137835
weights,all,none,21,rows_ge_10000,30,435,row_weighted_continuous,-0.028570084522310538,-0.029253561187106102
weights,all,none,21,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.00010681949991123949,0.005790473469137835
weights,all,none,21,rows_ge_50000,22,231,row_weighted_continuous,0.035825243297816375,0.056174185634455504
weights,all,none,21,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.018829892104316095,0.014504760606709632
weights,all,none,21,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.042929200471895364,-0.04231134164716186
weights,all,none,21,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.046563168430355094,-0.03935809840641066
weights,all,none,21,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.04012916274131756,-0.029170245858363895
weights,all,none,21,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.05881556155518829,-0.035145046446255046
weights,all,none,21,exposure_quartile_1,8,28,row_weighted_continuous,0.05919138820953909,0.08812260536398467
weights,all,none,21,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.2921806031025942,0.3054187192118227
weights,all,none,21,exposure_quartile_2,8,28,row_weighted_continuous,-0.24850069817169107,-0.23645320197044337
weights,all,none,21,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.12360349398694853,-0.0963327859879584
weights,all,none,21,exposure_quartile_3,8,28,row_weighted_continuous,-0.07474130370954893,-0.0782703886152162
weights,all,none,21,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.09724709180646118,-0.1592775041050903
weights,all,none,21,exposure_quartile_4,8,28,row_weighted_continuous,0.10172556381286656,0.0049261083743842365
weights,all,none,21,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.05103291171588065,-0.07443897099069512
weights,all,none,21,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.1993651987015506,-0.18312387428409524
weights,all,none,21,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.11217982847361237,-0.1022038734745917
weights,all,none,21,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.12428895509944929,-0.14097319006728706
weights,all,none,21,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.060601992868538505,-0.09020066238067406
weights,all,none,22,all_32,32,496,row_weighted_continuous,8.954090130575132e-05,-0.0017766422582415312
weights,all,none,22,all_32,32,496,unique_tuple_weighted_continuous,0.05284960169409507,0.055265807946407675
weights,all,none,22,rows_ge_1000,30,435,row_weighted_continuous,-0.029065143665206995,-0.02910602577204612
weights,all,none,22,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.0004362247407980467,0.00607635978231237
weights,all,none,22,rows_ge_10000,30,435,row_weighted_continuous,-0.029065143665206995,-0.02910602577204612
weights,all,none,22,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.0004362247407980467,0.00607635978231237
weights,all,none,22,rows_ge_50000,22,231,row_weighted_continuous,0.035597793849322726,0.058007359956385444
weights,all,none,22,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.017655833348124265,0.01646838918203236
weights,all,none,22,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.043817900098859386,-0.042559963313306956
weights,all,none,22,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.04633747852436824,-0.03915391314172135
weights,all,none,22,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.04091615183041421,-0.028260441489134005
weights,all,none,22,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.05810596076511158,-0.03378433526918851
weights,all,none,22,exposure_quartile_1,8,28,row_weighted_continuous,0.05963073951429923,0.09085933223864258
weights,all,none,22,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.29582893774411495,0.30651340996168586
weights,all,none,22,exposure_quartile_2,8,28,row_weighted_continuous,-0.2523981554113108,-0.2468527640941434
weights,all,none,22,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.11493009509787384,-0.11001642036124794
weights,all,none,22,exposure_quartile_3,8,28,row_weighted_continuous,-0.06796621980429528,-0.06403940886699507
weights,all,none,22,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.09607795734712363,-0.15325670498084293
weights,all,none,22,exposure_quartile_4,8,28,row_weighted_continuous,0.09755442595796732,0.007662835249042145
weights,all,none,22,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.05306573070218283,-0.07060755336617405
weights,all,none,22,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.19833696464952466,-0.1794993220407585
weights,all,none,22,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.10965251517282328,-0.09900026308866086
weights,all,none,22,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.1230859969230948,-0.1354208814758201
weights,all,none,22,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.05853454465141588,-0.08425871809857782
weights,all,none,23,all_32,32,496,row_weighted_continuous,-0.0013770472249369087,-0.0041409748815473485
weights,all,none,23,all_32,32,496,unique_tuple_weighted_continuous,0.0525865482513246,0.05413792628694945
weights,all,none,23,rows_ge_1000,30,435,row_weighted_continuous,-0.030876190706369603,-0.031173271014685023
weights,all,none,23,rows_ge_1000,30,435,unique_tuple_weighted_continuous,7.91782622846587e-05,0.0054932158492689565
weights,all,none,23,rows_ge_10000,30,435,row_weighted_continuous,-0.030876190706369603,-0.031173271014685023
weights,all,none,23,rows_ge_10000,30,435,unique_tuple_weighted_continuous,7.91782622846587e-05,0.0054932158492689565
weights,all,none,23,rows_ge_50000,22,231,row_weighted_continuous,0.03320405419070611,0.05541969275102709
weights,all,none,23,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.018317911484507596,0.016315543526937832
weights,all,none,23,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.04679060052413037,-0.04502818323216832
weights,all,none,23,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.047116680317897994,-0.039171687702303656
weights,all,none,23,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.04406130416140003,-0.030911659365591246
weights,all,none,23,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.05913736244306486,-0.03401606712232987
weights,all,none,23,exposure_quartile_1,8,28,row_weighted_continuous,0.07017185157906669,0.10180623973727422
weights,all,none,23,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.2975158776909685,0.31527093596059114
weights,all,none,23,exposure_quartile_2,8,28,row_weighted_continuous,-0.25547354295116864,-0.27038861521620144
weights,all,none,23,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.10494381092518187,-0.10344827586206896
weights,all,none,23,exposure_quartile_3,8,28,row_weighted_continuous,-0.07620389366585753,-0.06568144499178982
weights,all,none,23,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.0985436191129466,-0.1472359058565955
weights,all,none,23,exposure_quartile_4,8,28,row_weighted_continuous,0.10678695128309096,0.0049261083743842365
weights,all,none,23,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.043402383942060516,-0.07443897099069512
weights,all,none,23,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.19926009573707906,-0.18633557970574544
weights,all,none,23,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.10868567938455408,-0.10274826462671767
weights,all,none,23,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.1232596851822787,-0.13961695814413522
weights,all,none,23,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.056707913071054265,-0.08482818564642058
weights,all,none,24,all_32,32,496,row_weighted_continuous,0.0020395963507812698,-0.0010559938320047362
weights,all,none,24,all_32,32,496,unique_tuple_weighted_continuous,0.05358831444788384,0.05539070198315994
weights,all,none,24,rows_ge_1000,30,435,row_weighted_continuous,-0.027035930733713617,-0.028295164133149253
weights,all,none,24,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.0015969335770845137,0.006527858972471232
weights,all,none,24,rows_ge_10000,30,435,row_weighted_continuous,-0.027035930733713617,-0.028295164133149253
weights,all,none,24,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.0015969335770845137,0.006527858972471232
weights,all,none,24,rows_ge_50000,22,231,row_weighted_continuous,0.037510806237485914,0.05922038980509746
