ptype_a,ptype_b,ocean_hamming,row_weighted_centroid_distance,unique_tuple_centroid_distance,row_count_difference,row_count_ratio,retained_token_difference,retained_token_ratio,nominal_step_difference,nominal_step_ratio,weight_distance
7,14,2,71.81429430243197,74.36924981500981,66925,135.38755020080322,3977606,75.66037240033036,2091,131.6875,8.566533102313072
7,15,1,45.03577468803033,46.76482630772659,18932,39.01606425702811,617726,12.59482693895938,592,38.0,4.489139052752235
7,16,4,114.20367120889739,111.39434882994969,60373,122.23092369477912,4353681,82.71936706959983,1887,118.9375,7.701587533605384
7,17,3,110.7020512785885,103.68691229319317,124945,251.89357429718876,4127173,78.4677716044748,3905,245.0625,12.78281023466848
7,18,3,99.86399014016038,97.8288792707816,15685,32.49598393574297,1278625,25.00001877017794,490,31.625,3.7347556784558837
7,19,2,90.95434797354802,90.47228688320834,27599,56.41967871485944,919837,18.265504166979504,863,54.9375,5.747471607113232
7,20,3,102.27513767818579,95.99228701654455,58164,117.79518072289157,2742544,52.478038891808694,1818,114.625,7.957229709573123
7,21,2,88.43801049237784,82.74044956645955,27306,55.83132530120482,1308055,25.552425106990015,853,54.3125,5.56910160247453
7,22,2,94.11112381094411,81.59752600416265,14577,30.271084337349397,557547,11.465256400630677,456,29.5,3.3968337255286873
7,23,1,79.7418619895938,56.960863757495815,12,1.0246913580246915,30381,2.3269709543568466,0,1.0,0.8460910213961734
7,24,5,119.12211989151368,115.49759715400884,120265,242.49598393574297,7762440,146.70238005856297,3758,235.875,11.914949175777224
7,25,4,112.81803809967144,107.3853510583234,272551,548.2911646586346,13719127,258.51045498911327,8517,533.3125,17.374913129222023
7,26,4,112.58226589653385,105.40084731517962,81951,165.56024096385542,4620927,87.73562204369698,2561,161.0625,9.228047484629174
7,27,3,96.46933684976561,87.6219475191461,37960,77.22489959839358,2005477,38.6431601471582,1186,75.125,6.268176441931021
7,28,4,108.96720379334174,102.17155370805197,76922,155.46184738955824,4562886,86.64618214580675,2404,151.25,9.650201703303821
7,29,3,94.00279851459614,89.07345897488207,84825,171.33132530120483,3510033,66.88394398978902,2651,166.6875,9.139345935438005
7,30,3,90.57700143578616,88.68221083104206,88963,179.640562248996,4133621,78.58880171184023,2780,174.75,9.753003330691294
7,31,2,66.88221255264489,64.77483613612635,92680,187.10441767068272,6002119,113.66084165477889,2896,182.0,10.110782828987496
