representation_a,representation_b,pearson_distance_r,spearman_distance_rho
activation/neutral_controls/final_token/30,weights/all/none/18,-0.40589506037813594,-0.4817007617552825
activation/neutral_controls/final_token/30,weights/all/none/19,-0.404967352167647,-0.4808226681693287
activation/neutral_controls/final_token/30,weights/all/none/20,-0.39748743625278804,-0.47315692788205277
activation/neutral_controls/final_token/30,weights/all/none/21,-0.4029749153524692,-0.47928017764455744
activation/neutral_controls/final_token/30,weights/all/none/22,-0.40268319130454194,-0.47682291205689653
activation/neutral_controls/final_token/30,weights/all/none/23,-0.4055465949287689,-0.4766933959573669
activation/neutral_controls/final_token/30,weights/all/none/24,-0.39773145129997045,-0.4742309182563612
activation/neutral_controls/final_token/30,weights/all/none/25,-0.4072456325466153,-0.48235906150490426
activation/neutral_controls/final_token/30,weights/all/none/26,-0.40665001226103503,-0.48123068813664
activation/neutral_controls/final_token/30,weights/all/none/27,-0.4006608868057286,-0.4766181645100318
activation/neutral_controls/final_token/30,weights/all/none/28,-0.4049565201864461,-0.48070780499222115
activation/neutral_controls/final_token/30,weights/all/none/29,-0.41081276013543444,-0.48085826788689123
activation/neutral_controls/final_token/30,weights/all/none/30,-0.40639227359077956,-0.47346149231655815
activation/neutral_controls/final_token/30,weights/all/none/31,-0.39185880334075623,-0.46385723923206884
activation/neutral_controls/final_token/31,activation/neutral_controls/final_token/31,1.0,1.0
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/0,0.4050097003028076,0.2886011081149654
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/1,0.5729406065505288,0.40662675957996264
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/2,0.5779656867375772,0.42074352271989707
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/3,0.5965198981373165,0.4565544783854643
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/4,0.6188418394795983,0.48865991648817636
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/5,0.6404599191068518,0.5073373771465547
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/6,0.6637867624313318,0.5329323939728301
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/7,0.695571034102273,0.5750231594847678
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/8,0.717828070513337,0.6073114149215921
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/9,0.7336643457184417,0.6358832368600656
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/10,0.7398942211676247,0.6354785605126358
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/11,0.7611748702561301,0.6555266102971691
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/12,0.7784794265033357,0.6831992935127874
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/13,0.7911837783358259,0.7058845743080181
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/14,0.797309885293922,0.7203298972721961
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/15,0.802532269719478,0.7335429979682592
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/16,0.8032127755587046,0.7477290920498553
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/17,0.8015183274734663,0.7670746866339778
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/18,0.8113107872774191,0.7854113930897212
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/19,0.8133559194960791,0.7959738882955603
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/20,0.8174979982417323,0.8044718949080603
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/21,0.8236346591804741,0.8192092929030684
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/22,0.8255368855441029,0.827244699870779
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/23,0.8207415975458359,0.8319501564617422
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/24,0.8250022143457773,0.8349216511188342
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/25,0.8280094496565096,0.8401914910774518
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/26,0.830147649353429,0.8415236285749688
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/27,0.8243423646288941,0.8407957028584016
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/28,0.8180024285108012,0.8411511099834589
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/29,0.8093766594899572,0.841635246473956
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/30,0.8331695924049161,0.8546969991994979
activation/neutral_controls/final_token/31,activation/neutral_controls/mean_tokens/31,0.8807623010099431,0.8683792884383524
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/0,0.23188027329016186,0.10927775843723139
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/1,0.3044452441778146,0.12529045239176997
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/2,0.5614618774882281,0.39245954711652126
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/3,0.6281103187773356,0.5349715103917738
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/4,0.6240615373524856,0.5048325141464622
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/5,0.6021735268327212,0.45372744777560764
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/6,0.554299748447205,0.37328546056397033
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/7,0.6000308724711183,0.4306333602789759
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/8,0.5609151238251404,0.4026825665626211
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/9,0.48112271461525735,0.38103970843634627
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/10,0.4506195962025955,0.362147272687936
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/11,0.5258407064008116,0.4668357161542077
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/12,0.6173193688230747,0.557290566468213
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/13,0.531085763406735,0.5279332888828572
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/14,0.5392098081175325,0.5418681197645305
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/15,0.5509419473096344,0.5632986580283262
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/16,0.5425538209448094,0.5790950001081759
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/17,0.5001988357201486,0.5774913410079243
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/18,0.4978327805566056,0.5637529969651732
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/19,0.48408139259171895,0.5622880980900062
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/20,0.48388177424149303,0.5545191972952082
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/21,0.5095103230644161,0.5925981106580833
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/22,0.5160674304579044,0.6044202654834185
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/23,0.5146189010083253,0.6054641632787929
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/24,0.520115291396901,0.6019966327780957
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/25,0.5263597283656409,0.6153951076940627
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/26,0.5234637468408838,0.6109241962036146
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/27,0.5171993886267556,0.6054997629963554
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/28,0.49329387986144024,0.5959592353731381
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/29,0.5006365578658776,0.6164217956812231
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/30,0.5631352221108592,0.66760347028407
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/final_token/31,0.7727729673877143,0.7750993743497151
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/0,0.36873730368602764,0.21572563435353076
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/1,0.5759512585989701,0.41793321020944824
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/2,0.5912902396152204,0.45290304879128135
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/3,0.6361206824423791,0.5208654665038127
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/4,0.6853965358173736,0.5749143934968559
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/5,0.715199374596293,0.5990653599013436
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/6,0.7448528694157015,0.6406803479724879
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/7,0.7729928802808185,0.6797975536503478
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/8,0.7821289997082534,0.7026731257535437
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/9,0.7771406245034029,0.7080425859162796
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/10,0.7688474117956945,0.6880376098231619
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/11,0.8011404617286481,0.7419408926678349
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/12,0.8144723875746335,0.7576320090631766
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/13,0.7928141694974646,0.7435959845092057
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/14,0.7968093656180231,0.7565859477490554
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/15,0.8032643498066223,0.7819065910615205
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/16,0.7778941990756106,0.7628330097889389
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/17,0.7603801427993273,0.7843283552733802
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/18,0.7582706495306744,0.7865421266602547
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/19,0.7539413372822792,0.7915968931870794
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/20,0.7587251311527097,0.7945764518685917
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/21,0.7623720060962529,0.8151872132108389
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/22,0.7574541628389648,0.8155471440569123
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/23,0.7473858773645183,0.8224853519946659
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/24,0.7496758801107481,0.8260978382514049
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/25,0.750340246954831,0.8255421089587378
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/26,0.7431305448346148,0.8215928021698126
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/27,0.7312753232699145,0.8152715904419675
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/28,0.7103295069561592,0.8004832514146463
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/29,0.7039641525707645,0.8052283397353819
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/30,0.73049070991857,0.8138264582608061
activation/neutral_controls/final_token/31,activation/naturalistic_behavioral/mean_tokens/31,0.8625874250667053,0.8771319018706569
activation/neutral_controls/final_token/31,logits/ipip_stems/final_token/32,0.7949904496429759,0.6928708123619527
activation/neutral_controls/final_token/31,logits/neutral_controls/final_token/32,0.9198732409079442,0.8949873237469784
activation/neutral_controls/final_token/31,logits/naturalistic_behavioral/final_token/32,0.6549785692211492,0.6851659320537102
activation/neutral_controls/final_token/31,weights/all/none/0,-0.32665825902943585,-0.4374519846350832
activation/neutral_controls/final_token/31,weights/all/none/1,-0.3444214675199221,-0.44452501912747255
activation/neutral_controls/final_token/31,weights/all/none/2,-0.3490031619599813,-0.45203783797604785
activation/neutral_controls/final_token/31,weights/all/none/3,-0.35566250112097475,-0.4604215714620076
activation/neutral_controls/final_token/31,weights/all/none/4,-0.3511472321894661,-0.4605643636993023
activation/neutral_controls/final_token/31,weights/all/none/5,-0.3462604593430495,-0.4522895928847768
activation/neutral_controls/final_token/31,weights/all/none/6,-0.3502589535229021,-0.45848089514604734
activation/neutral_controls/final_token/31,weights/all/none/7,-0.33889158431839617,-0.4481534367495294
activation/neutral_controls/final_token/31,weights/all/none/8,-0.3387498787659798,-0.44834185956403133
activation/neutral_controls/final_token/31,weights/all/none/9,-0.332608400426187,-0.44706489179456016
activation/neutral_controls/final_token/31,weights/all/none/10,-0.3316939144296617,-0.44670850125189054
activation/neutral_controls/final_token/31,weights/all/none/11,-0.3301611969950886,-0.4435661869555554
activation/neutral_controls/final_token/31,weights/all/none/12,-0.3273237484875665,-0.44250832463008744
activation/neutral_controls/final_token/31,weights/all/none/13,-0.32891934894247,-0.44379817517027875
activation/neutral_controls/final_token/31,weights/all/none/14,-0.3291543200730086,-0.4445237406845766
activation/neutral_controls/final_token/31,weights/all/none/15,-0.3400845239797209,-0.45301004462749117
activation/neutral_controls/final_token/31,weights/all/none/16,-0.34281799611342967,-0.4536670659342172
activation/neutral_controls/final_token/31,weights/all/none/17,-0.3383457198581915,-0.4521590933676349
activation/neutral_controls/final_token/31,weights/all/none/18,-0.3367893032906127,-0.4519433315435132
activation/neutral_controls/final_token/31,weights/all/none/19,-0.3348667668602158,-0.4493463223131556
activation/neutral_controls/final_token/31,weights/all/none/20,-0.3288190695890039,-0.4424504996744888
activation/neutral_controls/final_token/31,weights/all/none/21,-0.3344352161228872,-0.44856096500803455
activation/neutral_controls/final_token/31,weights/all/none/22,-0.3329839228035137,-0.4449845701776642
activation/neutral_controls/final_token/31,weights/all/none/23,-0.33524301258905576,-0.4452175418099998
activation/neutral_controls/final_token/31,weights/all/none/24,-0.3285168083262131,-0.44231714824627133
activation/neutral_controls/final_token/31,weights/all/none/25,-0.3357912697063338,-0.44976948691169494
activation/neutral_controls/final_token/31,weights/all/none/26,-0.3383377155541485,-0.4515648141045687
activation/neutral_controls/final_token/31,weights/all/none/27,-0.3311428575739642,-0.442939061544241
activation/neutral_controls/final_token/31,weights/all/none/28,-0.3340995050055722,-0.4460566920585094
activation/neutral_controls/final_token/31,weights/all/none/29,-0.339251452363056,-0.44873532495068164
activation/neutral_controls/final_token/31,weights/all/none/30,-0.33410957486927023,-0.4391346121695962
activation/neutral_controls/final_token/31,weights/all/none/31,-0.3198493863988409,-0.42931872761495654
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/0,0.9999999999999998,1.0
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/1,0.36192788358322797,0.1863434763025858
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/2,0.3642581099071184,0.1848108199539367
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/3,0.37342768154948286,0.18316418550403102
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/4,0.38472574776853824,0.1762595121068542
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/5,0.39701692389429755,0.17312831042953714
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/6,0.4199625367584675,0.18710975530602972
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/7,0.45061792791078137,0.19670417421439684
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/8,0.46315936118573164,0.18514813219492912
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/9,0.46405840299172585,0.17339127629904547
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/10,0.4617379625840148,0.16937519545425042
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/11,0.472337867357211,0.19220916899244933
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/12,0.48561545670447526,0.18857485086471912
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/13,0.48388871650850057,0.19081586291945218
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/14,0.4766216852115987,0.1769719981669096
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/15,0.4760235431605975,0.19715851315124372
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/16,0.4795503920160344,0.20002674895905245
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/17,0.4793107271421524,0.19837175545944286
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/18,0.4804220801849637,0.2053405476849366
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/19,0.4817394738251952,0.20509125132023812
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/20,0.48286012781590293,0.20950679639911804
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/21,0.46875880676186543,0.22565431690829235
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/22,0.45664722247364464,0.22128666426712768
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/23,0.4534515856622126,0.22388790219321794
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/24,0.44445534388102387,0.21378348291115212
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/25,0.43858199446447055,0.21947540570893592
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/26,0.4313411384126187,0.21889046891318586
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/27,0.4251816097668242,0.21604317990051747
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/28,0.404632766490915,0.21454769673761037
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/29,0.3945751592285974,0.21383540736107748
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/30,0.4210734043635139,0.22738847552568586
activation/neutral_controls/mean_tokens/0,activation/neutral_controls/mean_tokens/31,0.542789336962591,0.3293086967553119
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/0,0.5630874765333637,0.5516518465632504
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/1,0.523166279388998,0.4600676394633687
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/2,0.5752359755426248,0.47385308920974517
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/3,0.48128582157522093,0.39501613788301654
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/4,0.48192137133765045,0.3627062472587234
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/5,0.4975344433402167,0.33628771652397277
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/6,0.512143986299226,0.3354869195623398
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/7,0.5613140449884619,0.3762853759900557
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/8,0.5691481518215267,0.42157569070335993
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/9,0.5312799747014483,0.42447018376141504
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/10,0.4858651034716184,0.3837077204183065
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/11,0.5038950494260882,0.4109902818671559
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/12,0.5459873933898365,0.4478628368451177
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/13,0.4692457969446667,0.41185244408779165
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/14,0.4500876667729441,0.3821268766066585
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/15,0.4388614881153702,0.3689444585400969
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/16,0.39787528122733046,0.30229628012454
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/17,0.3904783594651573,0.29894282606686057
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/18,0.3729473500239153,0.28060159589010114
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/19,0.35162816298549426,0.2698105544311814
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/20,0.33997704496828174,0.27030973721114565
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/21,0.32571227023967136,0.24701119719293274
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/22,0.3105185628179278,0.23740812420957813
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/23,0.306380577906343,0.22319183920728672
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/24,0.2989859776106044,0.2158396124547874
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/25,0.2817966649398569,0.20880689808449915
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/26,0.2779204927966371,0.2061945475393908
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/27,0.2699784237613604,0.20322964178030056
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/28,0.23410034396204665,0.18011637764023045
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/29,0.2252358347800859,0.1755197853789403
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/30,0.2340252608518505,0.18375600622306665
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/final_token/31,0.36832617205966667,0.2936258804046173
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/0,0.8168354583931283,0.7640742794990864
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/1,0.3622829363992967,0.18894825453208006
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/2,0.3723219926583989,0.19277433909419373
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/3,0.3903112186191191,0.19365852986934312
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/4,0.40414734266971364,0.15662262922599135
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/5,0.43226243713662615,0.1682415116308801
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/6,0.468126151901875,0.1843376977406964
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/7,0.5105972502178628,0.21487842008060087
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/8,0.5254586463924604,0.2423878559725902
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/9,0.5248049525900866,0.27273543509345416
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/10,0.5068735246000955,0.25637559472180094
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/11,0.5102143194316306,0.2924391903719482
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/12,0.528754651386668,0.3095873383015591
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/13,0.509647069171584,0.3151016558785754
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/14,0.4930095486740477,0.2850836199995673
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/15,0.4741821895232048,0.2767159162206868
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/16,0.45789615732351585,0.2600486595034528
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/17,0.4492334064858199,0.26495640509725016
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/18,0.4417822479444783,0.2646918657595623
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/19,0.4362717561303261,0.2657554319071811
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/20,0.4280840521846961,0.26077550346064654
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/21,0.41648697786963884,0.2651566289230987
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/22,0.40084523011726425,0.2569082137005808
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/23,0.39619008870365746,0.2534535659706037
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/24,0.386947968728636,0.24517023942285185
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/25,0.37429292621353294,0.23808304371684652
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/26,0.36072430562031743,0.22960067344438084
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/27,0.3460411750871921,0.2248321797844742
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/28,0.3022526698001689,0.19528225068888402
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/29,0.286011894475107,0.19012697888209015
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/30,0.3007599602958215,0.19985819118031745
activation/neutral_controls/mean_tokens/0,activation/naturalistic_behavioral/mean_tokens/31,0.41781464579601113,0.2883777739752296
activation/neutral_controls/mean_tokens/0,logits/ipip_stems/final_token/32,0.4624836335149461,0.375430294376228
activation/neutral_controls/mean_tokens/0,logits/neutral_controls/final_token/32,0.30894350414675187,0.25821291384671663
activation/neutral_controls/mean_tokens/0,logits/naturalistic_behavioral/final_token/32,0.4025001927842024,0.3080713017105566
activation/neutral_controls/mean_tokens/0,weights/all/none/0,0.01756395585506164,0.07276995305164319
activation/neutral_controls/mean_tokens/0,weights/all/none/1,0.012346828071635525,0.06959076059484964
activation/neutral_controls/mean_tokens/0,weights/all/none/2,0.0054804722258178645,0.06234906998196413
activation/neutral_controls/mean_tokens/0,weights/all/none/3,0.0024508401854208186,0.05675332542665573
activation/neutral_controls/mean_tokens/0,weights/all/none/4,0.004731291830295473,0.05674830999683338
activation/neutral_controls/mean_tokens/0,weights/all/none/5,0.006973839828275841,0.06194183674874269
activation/neutral_controls/mean_tokens/0,weights/all/none/6,0.00046491627743807523,0.05343743792176323
activation/neutral_controls/mean_tokens/0,weights/all/none/7,0.006408551691948252,0.06024406458300144
activation/neutral_controls/mean_tokens/0,weights/all/none/8,0.006189477346849189,0.06012035064738381
activation/neutral_controls/mean_tokens/0,weights/all/none/9,0.009969541535785612,0.06201451131028595
activation/neutral_controls/mean_tokens/0,weights/all/none/10,0.009046625887829417,0.06012054733090625
activation/neutral_controls/mean_tokens/0,weights/all/none/11,0.011621436822992173,0.0641242371137873
activation/neutral_controls/mean_tokens/0,weights/all/none/12,0.010143992707809317,0.06261193750971124
activation/neutral_controls/mean_tokens/0,weights/all/none/13,0.010025979986195265,0.06215159972542981
activation/neutral_controls/mean_tokens/0,weights/all/none/14,0.01123357960713458,0.06339041089154672
activation/neutral_controls/mean_tokens/0,weights/all/none/15,0.00922696926727521,0.061526932858145936
activation/neutral_controls/mean_tokens/0,weights/all/none/16,0.007402775138336079,0.060064492527009565
