representation,prompt_group,pooling_rule,layer,transformation,interaction_order,energy
activation,ipip_stems,final_token,13,raw,2,0.8712771720619001
activation,ipip_stems,final_token,13,raw,3,0.8450415529968478
activation,ipip_stems,final_token,13,raw,4,0.3873972406383615
activation,ipip_stems,final_token,13,raw,5,0.07166485455990779
activation,ipip_stems,final_token,13,unit_norm,0,0.001636383436800606
activation,ipip_stems,final_token,13,unit_norm,1,0.20719458128316193
activation,ipip_stems,final_token,13,unit_norm,2,0.31183786046120293
activation,ipip_stems,final_token,13,unit_norm,3,0.3057115093621937
activation,ipip_stems,final_token,13,unit_norm,4,0.1460996961165836
activation,ipip_stems,final_token,13,unit_norm,5,0.027519969340057394
activation,ipip_stems,final_token,14,common_pc1_removed,0,1.5311980230261501e-33
activation,ipip_stems,final_token,14,common_pc1_removed,1,0.4381538606043328
activation,ipip_stems,final_token,14,common_pc1_removed,2,0.8395113415416589
activation,ipip_stems,final_token,14,common_pc1_removed,3,0.804872809134171
activation,ipip_stems,final_token,14,common_pc1_removed,4,0.39536779174062864
activation,ipip_stems,final_token,14,common_pc1_removed,5,0.07320751169591201
activation,ipip_stems,final_token,14,exposure_residualized,0,8.62726178094927e-28
activation,ipip_stems,final_token,14,exposure_residualized,1,0.34969285152393526
activation,ipip_stems,final_token,14,exposure_residualized,2,0.7013781394457859
activation,ipip_stems,final_token,14,exposure_residualized,3,0.7586505106052885
activation,ipip_stems,final_token,14,exposure_residualized,4,0.35391659570066514
activation,ipip_stems,final_token,14,exposure_residualized,5,0.0727419803748843
activation,ipip_stems,final_token,14,profile_centered,0,0.0
activation,ipip_stems,final_token,14,profile_centered,1,0.6324482487329673
activation,ipip_stems,final_token,14,profile_centered,2,0.944491268078401
activation,ipip_stems,final_token,14,profile_centered,3,0.9034720901125953
activation,ipip_stems,final_token,14,profile_centered,4,0.41841888802567917
activation,ipip_stems,final_token,14,profile_centered,5,0.0773408635650305
activation,ipip_stems,final_token,14,raw,0,13.927210160333749
activation,ipip_stems,final_token,14,raw,1,0.6324482487329673
activation,ipip_stems,final_token,14,raw,2,0.944491268078401
activation,ipip_stems,final_token,14,raw,3,0.9034720901125953
activation,ipip_stems,final_token,14,raw,4,0.41841888802567917
activation,ipip_stems,final_token,14,raw,5,0.0773408635650305
activation,ipip_stems,final_token,14,unit_norm,0,0.0016235076540148403
activation,ipip_stems,final_token,14,unit_norm,1,0.2027923313509915
activation,ipip_stems,final_token,14,unit_norm,2,0.31614603474952885
activation,ipip_stems,final_token,14,unit_norm,3,0.3048709626351951
activation,ipip_stems,final_token,14,unit_norm,4,0.14702976880344684
activation,ipip_stems,final_token,14,unit_norm,5,0.027537394806822796
activation,ipip_stems,final_token,15,common_pc1_removed,0,1.7949469392008234e-33
activation,ipip_stems,final_token,15,common_pc1_removed,1,0.5568214749390613
activation,ipip_stems,final_token,15,common_pc1_removed,2,1.0209458141466428
activation,ipip_stems,final_token,15,common_pc1_removed,3,0.9904199059936729
activation,ipip_stems,final_token,15,common_pc1_removed,4,0.48582200375195894
activation,ipip_stems,final_token,15,common_pc1_removed,5,0.0863487803627993
activation,ipip_stems,final_token,15,exposure_residualized,0,9.731370550824557e-28
activation,ipip_stems,final_token,15,exposure_residualized,1,0.45447487907848494
activation,ipip_stems,final_token,15,exposure_residualized,2,0.8613114813170496
activation,ipip_stems,final_token,15,exposure_residualized,3,0.9518127413264107
activation,ipip_stems,final_token,15,exposure_residualized,4,0.4262685693788261
activation,ipip_stems,final_token,15,exposure_residualized,5,0.08433370417460037
activation,ipip_stems,final_token,15,profile_centered,0,0.0
activation,ipip_stems,final_token,15,profile_centered,1,0.761596651018125
activation,ipip_stems,final_token,15,profile_centered,2,1.139744046951051
activation,ipip_stems,final_token,15,profile_centered,3,1.1187972695284507
activation,ipip_stems,final_token,15,profile_centered,4,0.5103074345142243
activation,ipip_stems,final_token,15,profile_centered,5,0.0895628507514829
activation,ipip_stems,final_token,15,raw,0,15.911522924062162
activation,ipip_stems,final_token,15,raw,1,0.761596651018125
activation,ipip_stems,final_token,15,raw,2,1.139744046951051
activation,ipip_stems,final_token,15,raw,3,1.1187972695284507
activation,ipip_stems,final_token,15,raw,4,0.5103074345142243
activation,ipip_stems,final_token,15,raw,5,0.0895628507514829
activation,ipip_stems,final_token,15,unit_norm,0,0.0013882512730974826
activation,ipip_stems,final_token,15,unit_norm,1,0.20390743298947622
activation,ipip_stems,final_token,15,unit_norm,2,0.31255404376945434
activation,ipip_stems,final_token,15,unit_norm,3,0.30851098129583715
activation,ipip_stems,final_token,15,unit_norm,4,0.1471297123594866
activation,ipip_stems,final_token,15,unit_norm,5,0.026509578312648364
activation,ipip_stems,final_token,16,common_pc1_removed,0,5.042514977096342e-33
activation,ipip_stems,final_token,16,common_pc1_removed,1,0.7182261075498176
activation,ipip_stems,final_token,16,common_pc1_removed,2,1.3446709944590838
activation,ipip_stems,final_token,16,common_pc1_removed,3,1.3442560846969125
activation,ipip_stems,final_token,16,common_pc1_removed,4,0.6441423093082266
activation,ipip_stems,final_token,16,common_pc1_removed,5,0.11199711255550558
activation,ipip_stems,final_token,16,exposure_residualized,0,1.3935482233189861e-27
activation,ipip_stems,final_token,16,exposure_residualized,1,0.577787130939756
activation,ipip_stems,final_token,16,exposure_residualized,2,1.1358633431899785
activation,ipip_stems,final_token,16,exposure_residualized,3,1.267722699529649
activation,ipip_stems,final_token,16,exposure_residualized,4,0.5587192850358378
activation,ipip_stems,final_token,16,exposure_residualized,5,0.10843542702975753
activation,ipip_stems,final_token,16,profile_centered,0,0.0
activation,ipip_stems,final_token,16,profile_centered,1,1.022550486390212
activation,ipip_stems,final_token,16,profile_centered,2,1.5098959941111492
activation,ipip_stems,final_token,16,profile_centered,3,1.4983927940501647
activation,ipip_stems,final_token,16,profile_centered,4,0.6708469487498396
activation,ipip_stems,final_token,16,profile_centered,5,0.11717975753828644
activation,ipip_stems,final_token,16,raw,0,24.57815122504391
activation,ipip_stems,final_token,16,raw,1,1.022550486390212
activation,ipip_stems,final_token,16,raw,2,1.5098959941111492
activation,ipip_stems,final_token,16,raw,3,1.4983927940501647
activation,ipip_stems,final_token,16,raw,4,0.6708469487498396
activation,ipip_stems,final_token,16,raw,5,0.11717975753828644
activation,ipip_stems,final_token,16,unit_norm,0,0.0017614680473649852
activation,ipip_stems,final_token,16,unit_norm,1,0.20583064833812303
activation,ipip_stems,final_token,16,unit_norm,2,0.3093169568257619
activation,ipip_stems,final_token,16,unit_norm,3,0.3116239586631619
activation,ipip_stems,final_token,16,unit_norm,4,0.14529954650577806
activation,ipip_stems,final_token,16,unit_norm,5,0.02616742161981022
activation,ipip_stems,final_token,17,common_pc1_removed,0,3.101103287820027e-33
activation,ipip_stems,final_token,17,common_pc1_removed,1,0.9920459319964575
activation,ipip_stems,final_token,17,common_pc1_removed,2,1.8092462685357071
activation,ipip_stems,final_token,17,common_pc1_removed,3,1.8091315597967341
activation,ipip_stems,final_token,17,common_pc1_removed,4,0.8590116966594646
activation,ipip_stems,final_token,17,common_pc1_removed,5,0.15375716029884517
activation,ipip_stems,final_token,17,exposure_residualized,0,1.873875655208874e-27
activation,ipip_stems,final_token,17,exposure_residualized,1,0.7914148340774754
activation,ipip_stems,final_token,17,exposure_residualized,2,1.5273463057873395
activation,ipip_stems,final_token,17,exposure_residualized,3,1.7432817339029012
activation,ipip_stems,final_token,17,exposure_residualized,4,0.7359444807142577
activation,ipip_stems,final_token,17,exposure_residualized,5,0.148345634625834
activation,ipip_stems,final_token,17,profile_centered,0,0.0
activation,ipip_stems,final_token,17,profile_centered,1,1.359244511547401
activation,ipip_stems,final_token,17,profile_centered,2,2.0189788419488384
activation,ipip_stems,final_token,17,profile_centered,3,2.0549387578544667
activation,ipip_stems,final_token,17,profile_centered,4,0.8921839294583642
activation,ipip_stems,final_token,17,profile_centered,5,0.16160791399533514
activation,ipip_stems,final_token,17,raw,0,32.12062041609391
activation,ipip_stems,final_token,17,raw,1,1.359244511547401
activation,ipip_stems,final_token,17,raw,2,2.0189788419488384
activation,ipip_stems,final_token,17,raw,3,2.0549387578544667
activation,ipip_stems,final_token,17,raw,4,0.8921839294583642
activation,ipip_stems,final_token,17,raw,5,0.16160791399533514
activation,ipip_stems,final_token,17,unit_norm,0,0.0015601411368209727
activation,ipip_stems,final_token,17,unit_norm,1,0.2049298449801186
activation,ipip_stems,final_token,17,unit_norm,2,0.3073297053944861
activation,ipip_stems,final_token,17,unit_norm,3,0.316467842273465
activation,ipip_stems,final_token,17,unit_norm,4,0.1428205192818343
activation,ipip_stems,final_token,17,unit_norm,5,0.026891946933275047
activation,ipip_stems,final_token,18,common_pc1_removed,0,1.1370623583175495e-31
activation,ipip_stems,final_token,18,common_pc1_removed,1,1.2132163585224616
activation,ipip_stems,final_token,18,common_pc1_removed,2,2.159341403747441
activation,ipip_stems,final_token,18,common_pc1_removed,3,2.192648895075753
activation,ipip_stems,final_token,18,common_pc1_removed,4,1.0185044153119072
activation,ipip_stems,final_token,18,common_pc1_removed,5,0.1887040376797275
activation,ipip_stems,final_token,18,exposure_residualized,0,2.1665424949241296e-27
activation,ipip_stems,final_token,18,exposure_residualized,1,0.9790018941900998
activation,ipip_stems,final_token,18,exposure_residualized,2,1.8360228919620432
activation,ipip_stems,final_token,18,exposure_residualized,3,2.0964976213692608
activation,ipip_stems,final_token,18,exposure_residualized,4,0.8688719951543803
activation,ipip_stems,final_token,18,exposure_residualized,5,0.18073394308662175
activation,ipip_stems,final_token,18,profile_centered,0,0.0
activation,ipip_stems,final_token,18,profile_centered,1,1.6499797403218568
activation,ipip_stems,final_token,18,profile_centered,2,2.4291317994484283
activation,ipip_stems,final_token,18,profile_centered,3,2.4918743785785713
activation,ipip_stems,final_token,18,profile_centered,4,1.0569681925127385
activation,ipip_stems,final_token,18,profile_centered,5,0.1951806451811294
activation,ipip_stems,final_token,18,raw,0,39.85180431388443
activation,ipip_stems,final_token,18,raw,1,1.6499797403218568
activation,ipip_stems,final_token,18,raw,2,2.4291317994484283
activation,ipip_stems,final_token,18,raw,3,2.4918743785785713
activation,ipip_stems,final_token,18,raw,4,1.0569681925127385
activation,ipip_stems,final_token,18,raw,5,0.1951806451811294
activation,ipip_stems,final_token,18,unit_norm,0,0.0016582760308954413
activation,ipip_stems,final_token,18,unit_norm,1,0.2072662242795577
activation,ipip_stems,final_token,18,unit_norm,2,0.30586655317256
activation,ipip_stems,final_token,18,unit_norm,3,0.3171907810471769
activation,ipip_stems,final_token,18,unit_norm,4,0.14075254893229047
activation,ipip_stems,final_token,18,unit_norm,5,0.027265616537519577
activation,ipip_stems,final_token,19,common_pc1_removed,0,1.2110815127460196e-32
activation,ipip_stems,final_token,19,common_pc1_removed,1,1.4198035236403
activation,ipip_stems,final_token,19,common_pc1_removed,2,2.5556603590885225
activation,ipip_stems,final_token,19,common_pc1_removed,3,2.557207255701351
activation,ipip_stems,final_token,19,common_pc1_removed,4,1.2100084970604665
activation,ipip_stems,final_token,19,common_pc1_removed,5,0.22456035907453756
activation,ipip_stems,final_token,19,exposure_residualized,0,2.601772445587346e-27
activation,ipip_stems,final_token,19,exposure_residualized,1,1.1479116229130581
activation,ipip_stems,final_token,19,exposure_residualized,2,2.1910201897171215
activation,ipip_stems,final_token,19,exposure_residualized,3,2.4269913681186552
activation,ipip_stems,final_token,19,exposure_residualized,4,1.0178234286790566
activation,ipip_stems,final_token,19,exposure_residualized,5,0.21805368750266454
activation,ipip_stems,final_token,19,profile_centered,0,0.0
activation,ipip_stems,final_token,19,profile_centered,1,1.937131237921888
activation,ipip_stems,final_token,19,profile_centered,2,2.8718149195518214
activation,ipip_stems,final_token,19,profile_centered,3,2.900132438603303
activation,ipip_stems,final_token,19,profile_centered,4,1.256607677491986
activation,ipip_stems,final_token,19,profile_centered,5,0.23604869835182302
activation,ipip_stems,final_token,19,raw,0,45.88055630278977
activation,ipip_stems,final_token,19,raw,1,1.937131237921888
activation,ipip_stems,final_token,19,raw,2,2.8718149195518214
activation,ipip_stems,final_token,19,raw,3,2.900132438603303
activation,ipip_stems,final_token,19,raw,4,1.256607677491986
activation,ipip_stems,final_token,19,raw,5,0.23604869835182302
activation,ipip_stems,final_token,19,unit_norm,0,0.0017058577303846229
activation,ipip_stems,final_token,19,unit_norm,1,0.20665672961283926
activation,ipip_stems,final_token,19,unit_norm,2,0.30784731033300994
activation,ipip_stems,final_token,19,unit_norm,3,0.3142400853710993
activation,ipip_stems,final_token,19,unit_norm,4,0.14148462623044958
activation,ipip_stems,final_token,19,unit_norm,5,0.028065390722217337
activation,ipip_stems,final_token,20,common_pc1_removed,0,7.366613068823562e-33
activation,ipip_stems,final_token,20,common_pc1_removed,1,1.7058604998328033
activation,ipip_stems,final_token,20,common_pc1_removed,2,3.142533068422879
activation,ipip_stems,final_token,20,common_pc1_removed,3,3.161381005215165
activation,ipip_stems,final_token,20,common_pc1_removed,4,1.484934109370411
activation,ipip_stems,final_token,20,common_pc1_removed,5,0.2788558630305307
activation,ipip_stems,final_token,20,exposure_residualized,0,3.1235140857012044e-27
activation,ipip_stems,final_token,20,exposure_residualized,1,1.3858218915676064
activation,ipip_stems,final_token,20,exposure_residualized,2,2.732331089250047
activation,ipip_stems,final_token,20,exposure_residualized,3,2.9397511870358994
activation,ipip_stems,final_token,20,exposure_residualized,4,1.2265228866171671
activation,ipip_stems,final_token,20,exposure_residualized,5,0.2673637774902563
activation,ipip_stems,final_token,20,profile_centered,0,0.0
activation,ipip_stems,final_token,20,profile_centered,1,2.400239340975104
activation,ipip_stems,final_token,20,profile_centered,2,3.5465955546606738
activation,ipip_stems,final_token,20,profile_centered,3,3.5179742785314345
activation,ipip_stems,final_token,20,profile_centered,4,1.5297195300567168
activation,ipip_stems,final_token,20,profile_centered,5,0.29278709472982084
activation,ipip_stems,final_token,20,raw,0,55.684091654488114
activation,ipip_stems,final_token,20,raw,1,2.400239340975104
activation,ipip_stems,final_token,20,raw,2,3.5465955546606738
